x	BH.Q	ADJ.P	PER	LAG	AMP	WT2U_old_ZT00	WT2U_old_ZT04	WT2U_old_ZT08	WT2U_old_ZT12	WT2U_old_ZT16	WT2U_old_ZT20	WT2U_old_ZT24	WT2U_old_ZT28	WT2U_old_ZT32	WT2U_old_ZT36	WT2U_old_ZT40	WT2U_old_ZT44
FBgn0014396	0.0241338273081694	9.57491582491583e-05	24	14	9355.8794100897	5180.04459486552	5501.82682604023	16952.1329795933	26945.1623021781	26733.8000624998	14380.6156911277	5060.2201981584	4410.49997886922	15977.8896089308	27368.8601093958	26473.2268771144	13608.2696326629
FBgn0030317	0.0241338273081694	9.57491582491583e-05	24	16	5876.00212824203	10845.8092612316	8608.07289108302	12966.5469670107	17243.036981029	21806.5880514667	13912.552518911	13445.2282963875	10011.8000312099	13451.6220355925	21756.7486334818	24866.2555614159	17041.2774275237
FBgn0015622	0.0241338273081694	9.57491582491583e-05	28	16	3294.22394300779	7537.8713690959	6570.35925180886	8473.38800457312	9576.39583534583	13849.3071409505	12893.5325439781	6711.2983477913	6476.93969580973	7928.72140978655	9509.57891819312	13064.7696851443	13280.9890978434
FBgn0032494	0.0241338273081694	9.57491582491583e-05	28	26	1901.48971042349	5922.68246865683	4314.68121828399	3082.93649225973	2165.0236456874	2628.06297473265	4339.05279648813	6789.48024148109	5355.1082482945	2924.98797948778	2475.81308203673	2542.35866535656	4018.12488547301
FBgn0040259	0.0241338273081694	9.57491582491583e-05	24	4	648.648003948148	2412.11883811069	2527.3731854281	2122.69953963148	1525.89875952099	1313.21935418501	1660.73101104058	2762.0840073298	2550.09311921556	1769.32180228867	1471.99622852285	1377.53668276353	1606.83741569994
FBgn0035293	0.0241338273081694	9.57491582491583e-05	24	20	515.419625848108	3745.18290660032	3337.38970173658	2714.64477402714	3289.92154518445	3704.95157315523	4048.92508974008	3621.05612878991	2997.95267763993	2615.56433096547	3438.34960356056	3949.61967303475	3948.68090644618
FBgn0033464	0.0241338273081694	9.57491582491583e-05	24	22	372.457924499765	1181.82189053735	709.65151616513	668.282063265685	750.566930401086	1035.46980617556	1418.48152190859	1381.55635822865	887.861931613222	603.272281179411	866.886971790819	1128.5954616033	1478.95048402677
FBgn0262538	0.0241338273081694	9.57491582491583e-05	24	22	307.797140354816	1176.97438483375	798.864849625889	672.299791100949	790.571766793022	1072.82793251602	1316.29368431013	1177.87195098422	861.671314161505	638.575650473903	716.868204314823	1076.57789300265	1296.05842045117
FBgn0034199	0.0241338273081694	9.57491582491583e-05	24	6	234.018341047156	1080.9937719025	1119.22181978043	1308.44003168452	1066.79563711829	809.696781770225	881.102124188054	1237.53708037905	1325.2452430569	1262.6146194736	907.160466415247	787.694610238351	952.276346060937
FBgn0262035	0.0241338273081694	9.57491582491583e-05	24	8	204.64553536119	744.576876072753	971.208789265992	1293.70836295521	791.524262897591	743.101860902464	503.793185362999	869.259212735078	1045.00563632353	965.650983643464	870.914321253261	670.655080886898	574.116064231684
FBgn0038617	0.0241338273081694	9.57491582491583e-05	24	22	132.955288192486	1053.84773996235	943.836516499622	733.904951241674	790.571766793022	960.753553494661	1009.01557125185	1009.16365407469	849.44902601737	751.754099094481	892.057905931086	1006.91150648393	1055.41096837801
FBgn0039003	0.0241338273081694	9.57491582491583e-05	24	18	90.8880118092747	476.025060093388	438.970152142144	420.522180091032	494.345478271781	568.493226919918	595.976619280484	440.287506568773	416.430817482308	442.330450572167	527.58277958001	600.059809214593	585.804654760952
FBgn0036765	0.0241338273081694	9.57491582491583e-05	28	4	89.9138008672088	494.445581767062	604.217576620596	499.53749418457	467.675587343824	375.205529767146	343.008126204595	474.234907776179	588.415872081919	536.818880154485	475.227236568254	370.625176279601	337.593997051206
FBgn0000246	0.0241338273081694	9.57491582491583e-05	24	16	57.8068475341386	259.826305712888	206.812727568123	267.848522350976	347.661078168016	358.150732959548	305.134312269505	234.545681069347	245.31878346442	313.576986086372	345.345216404472	349.260817747193	278.463480256086
FBgn0259713	0.0241338273081694	9.57491582491583e-05	28	20	55.2704287185715	74.6515878354192	34.4687879280206	18.7493965645683	63.8172390061837	140.499040367351	360.158532514825	90.5264032197478	34.9208232689566	15.5750158652172	48.3281935493139	114.252873890704	229.646425692674
FBgn0035264	0.0241338273081694	9.57491582491583e-05	24	20	20.8009673324515	75.621088976139	49.6756061315591	36.1595505173817	62.8647429016138	81.2133181314168	82.8936304994438	64.8086750323195	53.2542554851589	41.5333756405791	72.4922903239709	84.5285489760494	101.071929870728
FBgn0262148	0.0241338273081694	9.57491582491583e-05	24	4	13.1732115689243	49.4445581767063	61.8410606943899	38.8380357408915	28.5748831370972	21.9275958954825	26.4402097282709	40.1196559723882	51.508214321711	31.1500317304343	28.1914462370998	21.3643585324081	30.9403866951207
FBgn0004045	0.0347837316432995	0.000294161856661857	24	6	366194.077272293	377479.14714379	592562.057361524	498685.735883494	64719.2528172114	634.276014606365	358.729331988972	488481.500482887	621314.779683603	565859.016402378	46371.9085479323	491.380246245386	376.097589382912
FBgn0261788	0.0347837316432995	0.000294161856661857	24	22	8300.72129474294	28029.2474793481	21628.1506369527	13784.824202793	17278.2793368981	26170.1796346678	31317.3565227425	25788.7091172257	19424.7079433571	14116.1560458418	15263.6544626583	27806.1770725059	31185.8470962353
FBgn0039114	0.0347837316432995	0.000294161856661857	24	6	2924.57814744897	6995.92023143357	10646.8003182374	13294.6614068907	6388.39137335036	5550.11816110102	5042.21945520755	9031.03743029734	11202.6001046813	8424.00691430045	5910.13533613485	4588.69265869983	5915.80193610708
FBgn0001098	0.0347837316432995	0.000294161856661857	24	22	2189.25277850706	8227.18668014763	7727.09122315803	5063.6763150452	5558.76726626997	7539.03232213942	10857.6363949013	8228.64431084958	6935.27550121479	5401.41550205731	5734.94563451859	8796.54240443064	11119.2874140776
FBgn0053548	0.0347837316432995	0.000294161856661857	24	22	1130.40953745726	3647.26329138763	2304.3398517762	1300.40457601399	1670.67816741561	2862.76946413244	3280.72980709437	3470.86459617533	2407.79076439456	1302.07132633215	1693.50044895721	3229.73367900795	3646.15268098278
FBgn0032945	0.0347837316432995	0.000294161856661857	24	16	939.286143554924	849.282999270484	569.748788692575	1353.97428048418	2289.80063538605	3531.155072354	1539.24896634312	887.775977030027	945.481290007001	1459.89815376635	2249.27467477432	2594.37623395721	2139.69963100479
FBgn0016700	0.0347837316432995	0.000294161856661857	24	8	575.495258997784	7302.28259190101	7382.40334387782	8383.65874958554	7711.40846259795	7141.89919647679	6272.04650770361	7279.14578616972	8291.07646463203	7604.76107979003	7314.67346116178	6754.85283685529	6863.95289727533
FBgn0033970	0.0347837316432995	0.000294161856661857	24	6	554.088765203223	1852.7166799154	2339.82242758446	2031.63104203215	1336.35203471158	1072.82793251602	1274.13226879749	1754.97777151011	2037.63003774362	2186.73222747649	1338.08685889663	1043.13802747366	1324.93611469995
FBgn0005619	0.0347837316432995	0.000294161856661857	24	22	549.783344732555	2064.06792859231	1571.37121436564	1166.4803148385	1351.5919723847	1954.8045674232	2825.52943961035	2027.58569029685	1498.10331823824	1389.29141517737	1396.48342610205	2168.01794846263	2653.3100501438
FBgn0263598	0.0347837316432995	0.000294161856661857	24	0	540.655425808652	6893.15311051728	6603.81425185665	5855.16869859233	5725.4540845697	6151.90884845482	6889.46113487188	6850.17408000342	6722.25847927415	6321.37977249614	5753.06870709958	6343.35671381804	6810.32289367046
FBgn0038211	0.0347837316432995	0.000294161856661857	24	4	520.275222825229	1695.65749511881	1633.21227506003	1490.57702688318	964.878553929314	765.84158997926	1249.12125959507	2091.36565620167	2172.0752073291	1506.62320136201	1019.92625136365	816.490049999422	1341.43765427068
FBgn0031461	0.0347837316432995	0.000294161856661857	28	4	515.677693255604	2027.22688524496	2207.01621527355	1944.58027226808	1401.12176982233	1225.50897060308	1064.7543917601	1985.40861606947	2204.37696885289	2034.09707199736	1644.16541804228	1224.27063242234	994.217759136545
FBgn0035914	0.0347837316432995	0.000294161856661857	24	20	381.127903855364	2272.51067384705	1989.05182102283	1690.12417603466	2248.84330288955	2335.69502945955	2987.02909903168	2222.01171539381	1762.62855450059	2006.06204343997	2244.24048794627	2578.5851863463	2794.94826479257
FBgn0039790	0.0347837316432995	0.000294161856661857	24	20	236.096163276419	2219.18811110746	2187.75424554907	1846.81556160998	2261.22575224896	2386.85941988234	2677.60718518462	2310.48070035856	2007.94733796501	2095.35880106721	2344.92422450734	2522.85207713132	2614.80645781209
FBgn0015286	0.0347837316432995	0.000294161856661857	24	8	218.047905703988	1859.50318790044	1915.04530576561	2587.41672591043	2176.45359894223	1773.69886799014	1609.99439237282	1875.33673942728	1943.34381491744	2245.91728776431	1840.49870433637	1784.38838003287	1632.96485335359
FBgn0030816	0.0347837316432995	0.000294161856661857	24	14	208.414625552206	1106.20080156121	1125.30454706185	1245.49562893204	1659.24821416078	1503.25851861252	1226.96865144435	1040.0249278996	1171.5936206735	1200.31455601274	1527.37228363144	1458.34969112525	1230.05226216824
FBgn0032681	0.0347837316432995	0.000294161856661857	24	20	206.212213055844	1064.51225251026	836.375001194617	708.459341618331	1067.74813322286	1158.101916554	1305.57468036624	1035.91009138961	825.877470310824	892.96757627245	1005.8305282451	1217.76843634726	1273.36880354141
FBgn0262539	0.0347837316432995	0.000294161856661857	24	0	167.366687560654	611.75521979415	464.314849148042	380.344901738386	343.851093749736	389.823927030801	623.846029534608	689.23511542308	541.272760668828	360.302033682024	366.488801082297	430.073826108911	657.31132623412
FBgn0036380	0.0347837316432995	0.000294161856661857	24	20	157.310172376284	528.378121692253	348.743030801149	290.615646750809	392.428395082801	514.892436953182	647.427838211173	506.12489072859	381.509994213351	300.078639003184	379.577686835236	569.406599146355	666.937224317046
FBgn0030011	0.0347837316432995	0.000294161856661857	24	20	92.8074880823649	942.355108779578	883.009243685468	724.530252959389	889.631361668292	907.96489670924	1042.60178360938	929.953051257409	862.544334743229	725.795739319119	935.351912652347	974.400526108526	1048.5353268902
FBgn0036481	0.0347837316432995	0.000294161856661857	28	26	92.5393717258395	321.87437871895	254.460757939211	140.620474234262	137.159439058066	178.669299889117	255.826894127594	325.072084289094	261.033153935451	190.015193555649	140.957231185499	179.274834641511	248.210657709746
FBgn0035099	0.0347837316432995	0.000294161856661857	24	18	86.6681570512231	440.153517886758	278.791667064872	433.914606208581	463.865602925544	561.996161469404	503.793185362999	418.684614891334	320.398553492677	340.573680252748	471.199887105811	488.593590784637	477.169519253639
FBgn0037721	0.0347837316432995	0.000294161856661857	24	0	82.0643116139993	476.994561234107	466.342424908514	356.238534726798	287.653823580111	351.653667509035	455.200367484015	471.148780393687	419.922899809203	315.653654868401	290.975998661494	379.914027815431	400.849898739008
FBgn0037012	0.0347837316432995	0.000294161856661857	24	6	81.1708194918868	399.434469976529	436.942576381673	464.717186278943	367.663496363984	271.252482558932	310.851114372914	403.253977978877	418.176858645756	427.793769097965	318.160607532983	277.736660921305	312.154123546329
FBgn0026239	0.0347837316432995	0.000294161856661857	24	2	80.8168187897742	848.313498129764	970.195001385756	780.778442653094	713.419582322859	735.792662270636	812.500498947135	861.029539715101	825.877470310824	778.750793260858	684.649408615281	744.965893173534	869.081084058501
FBgn0026315	0.0347837316432995	0.000294161856661857	24	4	75.5921275104074	292.789344497359	288.929545867231	208.921847433761	154.304368940325	115.322911746612	182.223067046191	252.033736236798	268.017318589242	214.935218939997	139.950393819888	116.11064419787	174.641293790237
FBgn0031191	0.0347837316432995	0.000294161856661857	24	20	67.5608401633535	334.477893548307	313.260454992893	259.813066680446	315.276210612639	385.76326112423	461.631769850351	399.139141468888	318.652512329229	276.196948009851	364.475126351076	413.353893344417	454.479902343884
FBgn0038017	0.0347837316432995	0.000294161856661857	28	26	64.0052544401693	177.418708751711	162.206060837744	99.103953269861	69.5322156336031	75.5283858622176	155.068257054994	200.598279861941	171.112034017888	136.021805222896	83.5675013456887	87.3152044367983	134.07500901219
FBgn0035401	0.0347837316432995	0.000294161856661857	24	2	57.0212724261773	598.182203824074	615.369243303191	577.213565666353	479.105540598662	537.632166029979	585.972215599517	631.62740428324	630.320860004667	567.968911884919	469.186212374589	507.171293856297	578.929013273147
FBgn0023214	0.0347837316432995	0.000294161856661857	24	8	47.0762217659352	285.033335371601	283.860606466052	452.664002773149	252.411467711025	229.021557130595	187.225268886675	240.717935834329	288.969812550616	355.110361726951	241.64096774657	214.572470477664	215.895142717064
FBgn0033365	0.0347837316432995	0.000294161856661857	28	22	39.0886486248277	56.2310661617444	25.3446970058975	10.713940894039	14.2874415685486	56.8493226919918	205.090275459831	75.0957663072908	27.0636380334414	14.5366814742027	12.0820483873285	56.6619943685606	171.203473046335
FBgn0034487	0.0347837316432995	0.000294161856661857	24	20	33.5177706582966	93.0721095090941	75.0203031374566	57.5874323054598	84.7721533067216	126.69277628501	141.490852059396	81.2680210722736	79.4448729368763	62.3000634608686	93.6358750017957	141.19054334461	135.450137309751
FBgn0000442	0.0347837316432995	0.000294161856661857	28	4	32.9196533089394	83.3770981018968	108.475303185241	80.3545567052927	43.8148208102157	33.2974604338809	34.3008126204595	80.2393119447765	130.080066676863	100.718435928404	71.4854529583602	53.8753389078117	33.6906432902425
FBgn0011802	0.0347837316432995	0.000294161856661857	28	10	31.6439841552962	169.662699625953	201.743788166944	250.438368398162	209.549143005379	194.099830334086	187.939869149601	144.019277849599	186.826404488918	199.36020307478	216.470033606302	213.643585324081	188.392576765846
FBgn0033808	0.0347837316432995	0.000294161856661857	24	20	27.19554709101	208.442745254742	181.468030562226	175.440782139889	204.78666248253	206.281828053799	239.39108808029	213.971498519404	178.969219253403	154.711824261157	195.326448928477	217.359125938413	237.897195478039
FBgn0031097	0.0347837316432995	0.000294161856661857	28	4	25.4803300291202	119.248640308527	138.888939592318	115.17486461092	97.1546026661304	76.3405190435318	90.0396331287062	82.2967301997707	126.587984349968	157.826827434201	96.6563870986278	91.9596302047131	68.756414878046
FBgn0031926	0.0347837316432995	0.000294161856661857	24	10	23.7543657956925	73.6820866946995	92.2546971014668	127.228048116713	113.347036443819	87.7103835819301	78.6060289218864	57.6077111398395	93.413202244459	118.37012057565	101.690573926681	84.5285489760494	66.0061582829242
FBgn0263747	0.0347837316432995	0.000294161856661857	28	10	16.9986782874969	28.1155330808722	40.551515209436	60.2659175289695	52.3872857513448	29.23679452731	17.865006573156	17.4880551674513	24.4445762882696	50.8783851597094	58.396567205421	39.0131764504843	34.378207439023
FBgn0004872	0.0347837316432995	0.000294161856661857	24	16	14.9381263274411	31.0240365030314	24.3309091256616	33.481065293872	52.3872857513448	56.8493226919918	46.4490170902056	28.8038555699198	22.6985351248218	32.1883661214488	54.3692177429782	46.444257679148	35.0657715878035
FBgn0266869	0.0347837316432995	0.000294161856661857	24	0	12.9674212268541	44.5970524731076	26.3584848861334	17.4101539528134	9.52496104569905	21.1154627141684	62.8848231375091	38.062237717394	25.3175968699936	17.6516846472461	10.0683736561071	19.5065882252422	28.1901300999989
FBgn0047095	0.0347837316432995	0.000294161856661857	28	4	11.6939581365537	93.0721095090941	104.420151664298	85.7115271523122	82.8671610975818	69.0313204117043	69.3162255038453	83.3254393272679	106.508510970318	109.02511105652	88.6016881737422	53.8753389078117	44.6916696707299
FBgn0051044	0.0347837316432995	0.000294161856661857	28	4	9.0638153689655	86.285601524056	98.3374243828822	85.7115271523122	78.1046805747323	64.1585213238193	73.6038270814027	85.3828575822621	102.143408061698	114.216783011592	77.5264771520244	75.2396974402198	73.5693639195092
FBgn0031127	0.0347837316432995	0.000294161856661857	28	4	8.43474536405015	21.3290250958341	25.3446970058975	20.0886391763232	13.3349454639787	6.49706545051334	7.86060289218864	19.5454734224455	34.0478026872327	30.1116973394198	14.0957231185499	8.35996638224665	6.8756414878046
FBgn0005391	0.0514058508589759	0.000794327200577201	24	6	271612.702344362	287694.616002876	428621.405460696	364943.611703204	44808.2742472821	445.048983360164	205.090275459831	384539.701531449	441368.650399251	398622.802716804	30525.2952505854	350.189702900776	213.832450270723
FBgn0004047	0.0514058508589759	0.000794327200577201	24	6	249912.786031602	297246.141241247	465155.279300758	302421.070373428	41656.4646372603	1775.32313435277	1759.3458473244	391950.522085938	428145.880668461	339636.064297662	32297.3290140603	1772.31287303629	1855.04807340968
FBgn0019661	0.0514058508589759	0.000794327200577201	24	18	9684.66759332796	15943.446259136	15176.4045671314	17301.6753012613	28759.6673813837	30469.612696545	30256.175132297	15380.2301652097	13882.7732905737	18773.0857895417	29023.0939010942	30252.8605670434	29537.0682674598
FBgn0016694	0.0514058508589759	0.000794327200577201	24	14	8049.23137087897	9001.8180915827	9211.27667982338	19986.8567378298	21793.1108725594	21202.360964569	13014.2999884127	7315.15060563212	7990.757384519	18679.6356943504	20643.1865071163	20724.3566615894	12010.3705508971
FBgn0033936	0.0514058508589759	0.000794327200577201	24	22	2966.62084407683	3433.97304042928	277.777879184636	107.13940894039	133.349454639787	4233.65027419076	5441.68100218332	3336.10370047321	301.192100694751	82.0284168901437	114.779459679621	4480.01309573062	5694.40628019977
FBgn0034968	0.0514058508589759	0.000794327200577201	28	0	2888.95900623462	20000.808533048	19756.6982100372	18693.1483748746	15761.9055384228	15215.3151519209	16068.5015121594	22006.1456554187	22948.2190111949	19306.7896665232	16803.1087946771	14761.8428607404	16638.3648363384
FBgn0031925	0.0514058508589759	0.000794327200577201	28	16	2725.72815535718	3731.60989063024	2605.43485220626	4822.61264492932	5328.26320896405	9272.93666424517	8605.93096642071	3872.06115589921	2800.65002617032	3784.72885524777	7354.94695578621	8903.36419709268	7893.23642799968
FBgn0004919	0.0514058508589759	0.000794327200577201	28	12	2598.89350544433	1834.29615824173	2462.490761093	6544.87864364609	8777.25160361168	4010.31364932936	2346.74726344977	1639.76234923043	2245.40893619391	6967.22376370714	8332.58603779421	4914.73134760745	2476.60606390722
FBgn0038074	0.0514058508589759	0.000794327200577201	28	18	2543.58967629446	7070.57181926899	5182.48364376592	8631.41863276019	7966.67741862269	12514.9723240513	10409.5820300465	10925.9196431471	5754.95167472405	5495.90393163963	10047.2300714292	11371.4120501626	11547.6398787678
FBgn0004363	0.0514058508589759	0.000794327200577201	24	4	2164.73004954753	15071.8647336289	16006.6968410446	15393.2545795106	11458.528137976	11833.5925849287	13447.347747746	15810.2305805035	16421.5171422269	13530.5354493096	12510.9611050786	11895.3032767834	13545.7012951238
FBgn0267385	0.0514058508589759	0.000794327200577201	24	4	1850.06787596331	13739.77016628	13489.4615344189	12335.7636968742	10499.3645606741	9627.83886447946	11348.5667755316	14776.3779073688	14992.3824499448	12108.0173336198	11901.8244988842	10413.7314568186	12218.7024879776
FBgn0028371	0.0514058508589759	0.000794327200577201	24	22	1578.50869607096	10056.6353326858	8893.96107330955	7134.14539281824	8286.71610975818	9392.32024189835	11196.3569195283	9247.06634707174	7480.04034421051	6296.45974711179	7185.79827836361	8344.17533463573	10682.684179602
FBgn0028646	0.0514058508589759	0.000794327200577201	24	4	1413.46851326236	5601.7775910786	5215.9386438137	5075.72949855099	3243.24923606053	3126.71274805955	3576.57431594583	6062.18288834061	5934.79391455918	4580.09299876486	3518.89659280942	3370.92422235256	3613.8371659901
FBgn0029828	0.0514058508589759	0.000794327200577201	24	6	1270.4457684028	3568.73369898933	3937.55212683623	4692.7061115891	2782.24112144869	2347.87702717926	2157.37819377432	4332.92284501793	5058.28125050837	4071.30914716776	2722.48823661135	2258.11980836018	2477.98119220478
FBgn0030773	0.0514058508589759	0.000794327200577201	28	2	1013.04878109452	5475.74244278504	5266.6280378255	4333.78909163879	4978.6971385869	2969.97104406591	3167.1083652891	5192.92367560553	5560.26808499962	5196.86362702746	3402.10345839858	2643.60714709711	2718.62864427794
FBgn0265726	0.0514058508589759	0.000794327200577201	24	20	902.818487093858	3033.56906931204	1861.31454811311	1636.55447156446	2351.7128821831	3371.16483563511	3630.88393592823	2981.19905148669	1581.91329408374	2002.94704026693	2311.69859144218	3095.97421689201	3256.30380862426
FBgn0011705	0.0514058508589759	0.000794327200577201	28	2	854.53981800344	1619.06690500195	1169.91121379223	970.950893522287	416.240797697049	258.258351657905	300.132110429021	1979.23636130449	1788.8191719523	1055.98607566172	445.022115599932	266.59003907831	285.339121743891
FBgn0036816	0.0514058508589759	0.000794327200577201	24	4	849.452775007032	4783.51862831115	4417.07379418781	3838.26932528948	3308.97146727585	3225.79299617988	3417.21845731328	5030.38763346099	4980.58241873494	4015.23909005298	3304.44023393434	3197.22269863255	3637.90191119741
FBgn0027341	0.0514058508589759	0.000794327200577201	24	18	765.320681372512	1603.55488675043	1326.03454734856	1534.77203307109	1922.13713902207	2930.17651818152	2926.28807668295	1686.0542599678	1522.54789452651	1490.00985110577	2091.20120837344	2763.43333190931	2607.93081632428
FBgn0259985	0.0514058508589759	0.000794327200577201	24	0	760.585838355077	3745.18290660032	3001.8259133785	1702.17735954045	2116.44634435433	2726.33108967166	3451.51926993374	3568.59196328756	2778.82451162722	2077.70711641997	2284.51398257069	2933.41931501499	3470.13625889498
FBgn0022160	0.0514058508589759	0.000794327200577201	24	4	754.822031381053	4639.06295834391	5107.46334062846	5075.72949855099	3516.61561807209	3544.96133643634	4020.34107922303	4763.95196943923	4899.39150463462	4544.78962947037	3704.15466808179	3616.14990289847	4205.82989809007
FBgn0027601	0.0514058508589759	0.000794327200577201	28	22	671.163658757099	6160.21024813317	5883.01106900892	4770.38218307088	5854.04105868664	6312.71121835503	7348.23450367053	6670.14998269142	5963.60359375607	4935.20336049181	5585.9337044082	6538.42259607046	6973.96316108021
FBgn0037010	0.0514058508589759	0.000794327200577201	28	10	618.236055197683	1866.28969588548	2497.97333690126	3303.91152319929	3104.18480479332	2632.12364063922	2291.72304320445	1708.68586077274	1939.85173259054	2505.50088551793	3144.35309280224	2830.31306296728	2155.51360642674
FBgn0051706	0.0514058508589759	0.000794327200577201	24	20	606.657642134045	2626.37859020975	2249.59530624346	2154.8413623136	2484.10984071831	3341.11590792649	3370.05483996015	3088.1848007464	2565.80748968659	2229.30393750808	2845.32239521586	3337.48435682358	3429.56997411693
FBgn0027588	0.0514058508589759	0.000794327200577201	24	2	566.173798583121	8905.83747865144	8616.18319412491	8360.89162518571	7218.01548043074	7729.07148656694	7999.94994345926	9118.4777061346	8818.38089599327	7846.6929928964	7591.55373670473	8004.20336842437	8063.75233689724
FBgn0038858	0.0514058508589759	0.000794327200577201	24	6	541.329151183207	1664.63345861578	1854.21803295146	1644.58992723499	1223.95749437233	864.109704918275	984.719162312359	2074.90631016172	2212.2341540884	1406.94309982462	1301.84071373464	830.423327303167	1147.54456431459
FBgn0000575	0.0514058508589759	0.000794327200577201	24	16	427.158206988298	5156.77656748825	4840.83712812642	5410.54015148971	5710.21414689658	5836.80117410493	5455.97300744184	5377.06260942752	4996.29678920597	5166.75192968804	5859.79346785431	6222.60164385225	5627.71255776807
FBgn0031948	0.0514058508589759	0.000794327200577201	24	0	417.873543696241	2724.29820542244	1712.28772971843	1562.89612791794	1298.25219052878	2036.83001873593	2423.20949158288	2644.81116679513	1678.81857865509	1297.9179887681	1181.02022986136	2167.08906330905	2508.23401475112
FBgn0000489	0.0514058508589759	0.000794327200577201	28	14	387.621584017316	1933.18527459514	1844.0801541491	2393.22654720597	2515.54221216912	2425.02967940411	2321.73625424735	1774.52324493256	1766.99365740921	2311.33235439823	2290.55500676436	2575.79853088555	2405.09939243405
FBgn0005626	0.0514058508589759	0.000794327200577201	24	4	373.943004432083	1886.6492198406	2087.38924540572	1644.58992723499	1185.85765018953	892.534366264271	1336.30249167207	1600.67140238554	1701.51711377991	1674.83337270635	1241.430471798	1112.80441399239	1395.06765787555
FBgn0030240	0.0514058508589759	0.000794327200577201	24	20	371.884006793347	1073.23776277674	1020.88439539755	831.66966189978	942.018647419637	1515.44051633224	1885.83009386235	1171.69969621924	980.402113275958	990.571009027811	1000.79634141704	1519.65611126172	1808.29371129261
FBgn0041630	0.0514058508589759	0.000794327200577201	24	2	368.85880445875	1962.27030881673	2038.72742715439	1522.7188495653	1226.81498268604	1435.03933138213	1755.05824574685	2194.23656895139	2083.02710799326	1631.22332828374	1436.75692072648	1479.71404965766	1788.35435097798
FBgn0004797	0.0514058508589759	0.000794327200577201	24	2	366.205120237664	1522.11679092998	1138.48378950491	1260.22729766134	670.557257617214	677.319073216016	1036.17038124305	2071.82018277923	1381.99158086896	902.312585791581	579.938322591767	623.281938054167	1085.66379092435
FBgn0031998	0.0514058508589759	0.000794327200577201	24	2	358.072141055019	2176.53006091579	1679.84651755089	1514.68339389477	1173.47520083012	1264.49136330616	1622.14259684256	2216.86816975632	1869.1370654709	1267.80629142868	1276.66977959438	1453.70526535733	1516.76651220969
FBgn0033054	0.0514058508589759	0.000794327200577201	24	22	352.194836889026	3527.04514993838	3182.28015606049	2553.93566061655	3201.33940745945	3083.6696894499	3633.027736717	3483.2091057053	3017.15913043785	2859.57291285387	2919.82836027105	3345.84432320582	3661.27909225595
FBgn0039040	0.0514058508589759	0.000794327200577201	28	22	343.460933718613	761.058395464988	458.232121866627	445.967789714375	644.839862793826	967.250618945174	1093.33840227715	1108.94843944191	688.81323898017	448.560456918254	638.334889797188	818.347820306588	911.02249713411
FBgn0038463	0.0514058508589759	0.000794327200577201	24	8	294.059394644558	1038.33572171083	1311.84151702525	1651.28614029377	987.738460438992	921.771160791581	716.029463452093	1194.33129702417	1392.46782784965	1455.7448162023	991.734805126546	862.93430767857	867.01839161216
FBgn0037213	0.0514058508589759	0.000794327200577201	28	2	280.132683387415	2981.21600771317	2950.12273148647	2867.3184317672	2467.91740694063	2412.03554850308	2588.28215231884	2797.06011766471	3044.22276847129	2882.41626945619	2605.69510220051	2539.57200989581	2763.32031394867
FBgn0032775	0.0514058508589759	0.000794327200577201	24	20	278.424436668266	1938.03278029874	1681.87409331136	1491.91626949494	1642.10328427852	1988.10202785708	2205.9710116533	1981.29377955948	1800.16843951471	1339.45136440868	1720.6850578287	2034.25848634668	2107.38411601211
FBgn0036661	0.0514058508589759	0.000794327200577201	24	12	261.869328790889	981.135154408367	1289.53818366006	1671.37477947009	1907.84969745352	1511.37985042567	1404.90411691299	1006.0775266922	1381.99158086896	1711.17507639186	1725.71924465675	1326.44799931647	1366.87752777555
FBgn0036993	0.0514058508589759	0.000794327200577201	28	2	254.361268663652	1024.76270574076	1119.22181978043	902.649520322788	827.719114871248	561.996161469404	502.363984837147	1019.45074534966	1240.56224662968	1020.68270636723	911.18781587769	618.637512286252	466.856057021932
FBgn0051321	0.0514058508589759	0.000794327200577201	28	0	249.864466725625	875.459530069917	769.465001099048	514.269162913874	448.625665252426	285.058746641273	541.66699929809	818.852465487719	763.893009008426	580.428924577093	377.564012104015	374.340716893933	495.733751270712
FBgn0033717	0.0514058508589759	0.000794327200577201	24	6	249.652877590988	2797.98029211714	2778.7925797266	2928.92359190792	2670.79907721402	2556.595254777	2575.41934758617	2983.25646974169	3052.95297428853	2992.47971490372	2615.76347585662	2505.20325921325	2576.30286548038
FBgn0051999	0.0514058508589759	0.000794327200577201	24	16	248.24494009447	1024.76270574076	985.401819589294	1250.85259937906	1370.64189447609	1516.25264951355	1445.63633189978	1079.11587474449	994.37044258354	1121.40114229564	1338.08685889663	1501.07840819006	1342.12521841946
FBgn0037217	0.0514058508589759	0.000794327200577201	24	22	231.649759777306	476.025060093388	330.494848956903	139.281231622507	215.264119632799	453.170315173306	873.956121558792	548.301964955972	316.906471165781	222.203559677098	208.415334681416	470.015887712978	771.446974931676
FBgn0027508	0.0514058508589759	0.000794327200577201	24	20	219.216768706938	1824.60114683453	1774.12879041282	1493.25551210669	1597.33596736373	1961.30163287372	2107.35617536948	1768.35099016757	1554.84965605029	1681.06337905244	1800.22520971194	1954.37436313855	2099.13334622674
