pval	qval	lfdr	statistic	param.cutoff	param.N.cens	param.eta0	param.eta0.SE	WAKED2_ZT00	WAKED2_ZT04	WAKED2_ZT08	WAKED2_ZT12	WAKED2_ZT16	WAKED2_ZT20	WAKED2_ZT24	WAKED2_ZT28	WAKED2_ZT32	WAKED2_ZT36	WAKED2_ZT40	WAKED2_ZT44
FBgn0265540	0.00252424335224582	0.0121588756926503	0.0284971204427187	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	94.0283339774522	68.1014350720092	53.5420252166663	93.8823021653453	96.6450164153532	55.9740132658195	82.4368085636281	87.0876579425275	44.8324508280869	92.0436327719488	82.9375963501411	54.6108896249505
FBgn0265575	0.0124731566924476	0.0316349412047881	0.0876552854168179	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1223.43684550208	1265.77867320508	1104.30427009374	1385.53771217647	1438.1487763826	1495.04783819673	1301.24937061828	1316.56047595468	1285.4843112438	1498.68691478091	1587.17564522119	1627.40451082353
FBgn0265590	0.0425921188154474	0.0670990595469628	0.175803555956431	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	350.469244825049	324.162830942764	319.578963011977	319.818831552275	459.285490854614	399.040546185358	384.009437359685	360.645359950231	302.619043089586	388.748990177995	535.117916176938	473.294376749571
FBgn0265595	0.0128087770393654	0.0321737188188811	0.0876552854168179	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	979.81798019686	1056.93427231758	1237.3227389914	987.311683211379	1041.81554392697	1211.56654520532	1020.5468199396	1074.76415507896	1202.71670971502	1119.68372101406	1162.26248035883	1211.45156818015
FBgn0265623	0.000536644831086466	0.00500479666981249	0.0111286247123592	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1583.52262448391	1741.58069957485	1856.4024055591	1380.37934392563	1658.92500654244	2002.42518425141	1396.20822605233	1630.07604454778	1925.20889805996	1384.98595665085	1795.08770182497	1969.63275247321
FBgn0265634	0.0230616807784889	0.0455442773330405	0.108296860155643	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	28.8496024703546	27.2405740288037	92.8619499851556	24.7601676040471	26.5995458023908	60.4880465937082	34.4356288936674	26.6385777235966	50.0054259236353	29.2373892334426	37.4923380760912	51.880345143703
FBgn0265651	0.00445814739254716	0.0170153883183553	0.0393991719214503	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	76.9322732542791	42.6768993117924	64.4177490888017	72.2171555118041	43.4459248105716	45.1403332788867	72.001769504941	46.1052306754557	39.6594757325384	84.4635688966118	49.9897841014549	43.6887116999604
FBgn0265691	0.0298448987102685	0.0531721184816306	0.152056435357714	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	53.425189759916	40.8608610432055	41.8297072005206	48.4886615579256	51.4257885512889	43.3347199477312	55.3057070110416	46.1052306754557	41.3838007643879	46.563249519927	53.3981784720087	40.0479857249637
FBgn0265726	0.0343242064463884	0.0584267846365178	0.17118751389341	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	3684.20108584381	2067.5595687862	2510.61902617524	2431.65479344746	2975.60252376078	3157.11490952534	3184.7739207113	2046.04768130856	2004.52784952504	1661.1168549667	2457.45234116925	2914.40114298486
FBgn0265759	0.0333911917271526	0.0573708580797503	0.17118751389341	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	38.4661366271395	90.8019134293455	153.933322497916	98.0089967660198	70.0454706129624	73.1273399117964	57.392714822779	107.578871576063	146.567627707207	114.78382439796	67.0317559542236	84.6468789186733
FBgn0265767	0.002261025091415	0.0113981149634144	0.0284971204427187	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2088.92491961272	2082.08787493489	1518.4183713789	2015.8903124295	1879.70123670228	1786.65439117834	2099.52985860784	2084.98098721228	1738.11963210429	2249.11323843927	1993.91070677394	1705.68011928595
FBgn0265778	0.000907477780899488	0.00675419353428605	0.0144599987714484	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2734.3012119125	2687.73663750863	3162.32586435935	2586.40584097275	2926.83668978973	3133.64193622031	2762.15483883447	2582.9174785072	3096.02559468577	2525.24413675511	2783.52206928556	3256.62938463455
FBgn0265810	0.00450529175546807	0.0171171501029297	0.0393991719214503	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	50.219678374321	49.94105238614	22.5880418882811	62.9320926602864	52.3124400780352	33.4038466263762	58.4362187286478	57.3753981739004	27.5892005095919	49.8118483236429	40.9007324466449	39.1378042312145
FBgn0265814	0.00198112172421017	0.0105174758185675	0.0271738162698952	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	26.712594879958	33.5967079688578	58.5615900807288	31.9818831552275	33.6927580163617	47.8487532756199	29.2181093643239	27.6631384052734	45.6946133440116	30.3202555013478	23.8587605938762	48.2396191687063
FBgn0265915	0.0454375551170076	0.0698921506985219	0.189572425275714	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	48.0826707839244	43.5849184460859	17.5684770242186	126.895858970741	99.3049709955923	6.31964665904414	79.306296846022	92.2104613509114	9.48378767517222	106.120894254717	36.3562066192399	10.0119964312409
FBgn0265929	0.0428680841510357	0.0673672164088052	0.175803555956431	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	21.3700759039664	27.2405740288037	31.7905774723956	14.4434311023608	23.0529396954053	33.4038466263762	16.6960624938994	26.6385777235966	25.8648754777424	16.2429940185792	19.3142347664712	24.5749003312277
FBgn0265959	0.0024938058326189	0.0120743836107288	0.0284971204427187	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	5418.38274545068	5802.24226813518	7750.20815011245	6950.38538118606	6462.80297845421	5033.14716059587	5630.74707606756	5718.07316443818	7222.33539590161	8111.75121287845	6153.28797030636	5583.96346415119
FBgn0265988	0.0241592205484701	0.0467756016904629	0.108296860155643	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	5062.57098164964	3465.90903559812	2551.61213923175	3562.36911403228	4818.06439633972	4445.42002130476	4177.14613519245	3412.8116306654	3617.63391682024	3258.34460012699	4219.59223074554	4278.76320211487
FBgn0265991	0.0175080562013834	0.0388774991036148	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	8800.19725725337	8468.18644642076	11780.9187359546	7040.14098875073	8101.33499988149	11248.068246433	8750.823754615	8829.66395469061	9469.1309124015	6655.29608254585	8457.36256480069	12021.6771694391
FBgn0266064	0.00183343275432921	0.010022604131768	0.0271738162698952	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	3225.81295770373	3616.64021189083	3455.97040890701	2610.13433492663	2510.11047221894	3071.34827629545	3593.82745181184	3968.12352013422	3730.57720640638	2573.97311881085	2536.98154314884	3119.19197907842
FBgn0266101	0.00278154897867092	0.0128423236359434	0.0295118487564765	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	3246.1145298125	3850.90914853854	5472.1622959721	3141.44626476348	3809.05495890236	4357.84777474372	3289.12431129817	3929.1902142305	4435.82614443283	3439.18326686717	3704.92468079192	4932.27351462678
FBgn0266117	0.00579588356655999	0.0197586148679971	0.0531761885474339	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	126.083447833402	101.698143040867	92.8619499851556	73.2488291619727	94.8717133618605	96.6003132168175	121.04645308077	93.2350220325882	99.1486893313459	86.6293014324224	87.4821221775461	109.221779249901
FBgn0266186	0.0305273634320696	0.0540025947126636	0.17118751389341	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1344.17777435949	1276.6749028166	1105.14086423775	1468.07160418996	1241.3121374449	1219.69180519552	1477.60153071009	1395.45164844379	1217.37347248574	1719.59163343358	1337.22672471392	1280.62536170509
FBgn0266197	0.0376015027061015	0.0620100756451805	0.175803555956431	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	45.9456631935278	69.9174733405961	112.940209441406	51.5836825084315	74.4787282466942	85.7666332298847	67.8277538814661	95.2841433959418	95.700039267647	70.3863074138432	97.7073052892073	108.311597756152
FBgn0266217	0.00681660323685075	0.0218110672660399	0.0531761885474339	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	33.1236176511479	31.7806697002709	25.0978243203123	21.6651466535412	23.9395912221517	27.9870066329098	32.34862108193	30.7368204503038	30.1756880573662	22.7401916260109	15.9058403959175	26.3952633187261
FBgn0266268	0.0129734130328256	0.0324342411118478	0.0876552854168179	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1093.07938248788	1026.0616217516	1025.66442055676	1262.7685478064	1204.07277332156	1130.31394530332	1064.37398398608	1070.66591235225	1008.73014363195	1134.84384876473	1262.24204856174	1213.27193116765
FBgn0266276	0.00701739175405648	0.0221854897640994	0.0531761885474339	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	66.2472353022958	45.4009567146728	24.2612301763019	64.9954399606237	70.0454706129624	27.9870066329098	57.392714822779	58.3999588555772	24.1405504458929	50.8947145915481	47.7175211877524	33.6767152687195
FBgn0266331	0.0192634696834364	0.0410506838506409	0.096951239722404	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	76.9322732542791	87.1698368921717	164.809046370051	106.262385967369	105.511531682817	69.5161132494855	82.4368085636281	99.382386122649	136.22167751611	110.452359326339	79.5292019795874	81.0061529436766
FBgn0266349	0.0206272113621566	0.0426775578343537	0.096951239722404	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	120.74092885741	128.030697935377	105.410862145312	142.370963723271	140.090941225925	100.211539879128	152.351570256832	132.168327936306	96.5622017835717	136.441149756065	111.340882771422	79.1857899561782
FBgn0266405	0.0154603358279511	0.0361535183890425	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	430.607029464923	280.577912496678	54.3786193606767	617.972516451009	335.154277110124	335.844079594917	369.400382677523	340.154146316695	114.667614617991	445.05803610907	293.121915867622	104.670871781155
FBgn0266409	0.0190776517085447	0.0408214315003359	0.096951239722404	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2197.91230672294	2610.55501109368	3646.71387374138	2259.3652938693	2669.70774703329	2760.78278333671	2340.57926086352	2562.42626487366	3115.85533255204	2614.03917072335	2731.2600222704	3351.28825998446
FBgn0266417	0.00123987789503034	0.00805441891136907	0.0189652961875755	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1570.70057894153	1775.17740754371	2140.00782037863	1570.20729555665	1668.67817333665	2038.53745087452	1385.77318699365	1620.85499841269	2092.46842614936	1481.36105449442	1624.66798329728	1854.94988426082
FBgn0266418	0.0144923976661598	0.0347626278327979	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	833.43296025469	1019.70548781155	1065.82093946926	1040.95871302015	1043.58884698047	931.696478876221	849.41217937713	1056.32206280877	1164.78155901433	1199.81582483905	1054.32999195796	988.457102211604
FBgn0266429	0.0136522175999826	0.0334959247018885	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	282.085001932357	277.853855093797	177.357958530207	284.741927446542	202.15654809817	173.338879790925	324.529714725169	162.90514838661	195.710891114918	346.51720572969	168.147455613985	172.934483812343
FBgn0266450	0.0463539779329651	0.0707755139450376	0.189572425275714	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	588.745591154274	577.500169410638	425.826419301299	438.461301321668	558.590461850206	565.156972651661	604.188761497983	554.287328787145	490.570471561181	491.621285628997	603.285803588013	566.132889111987
FBgn0266465	0.0144997536819889	0.0347734681936523	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1440.34311592734	1526.3801647473	1556.06510785936	1470.1349514903	1541.00035348517	1654.84461800399	1414.99129635797	1557.33223614873	1813.12777098974	1408.80901454477	1508.78257469846	1776.67427579839
FBgn0266569	0.00143745395486559	0.00874601172994508	0.0189652961875755	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	251.098391871605	196.132133007386	195.763029698436	262.045107142832	172.010396188794	144.449066492437	267.13699990239	210.034939743743	166.397365573476	249.059241618214	179.508770182497	142.89849451862
FBgn0266570	0.0365363971252702	0.0608616564719448	0.175803555956431	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	472.278677477658	598.384609499387	516.178586854424	498.298373031448	534.650870628055	506.474539389109	506.099394346324	579.901345829065	557.819147803312	505.698547111766	587.379963192095	566.132889111987
FBgn0266579	0.00399023669794496	0.0159604553337455	0.038254127451846	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	5207.88749779661	6278.04429450495	7991.98385773146	3867.74451448219	5333.20893337935	7561.9086308791	5573.35436124478	6439.36388433865	7131.80833172951	4453.82895989442	5759.05035477898	8730.46088804209
FBgn0266580	0.00234019219471508	0.0116342727904704	0.0284971204427187	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1102.69591664467	1010.62529646862	1074.18688090937	1277.21197890876	1538.34039890493	1220.5946118611	1054.98244883327	1034.80628849356	1178.57615926913	1278.86506239614	1532.64133529233	1124.98432627398
FBgn0266582	4.71852265966048e-06	0.000578898760166583	0.000886735185661319	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2397.72251642503	1841.46280434713	1243.17889799947	2348.0892277838	1806.99581150908	1484.21415820979	2314.4916632168	1821.66889202134	1246.68699802718	2210.13005279468	1678.06616176929	1333.41588834254
FBgn0266619	0.0161781335244995	0.0371406992107921	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	79.0692808446757	89.8938942950521	54.3786193606767	145.465984673777	107.284834736309	53.2655932690863	111.654917927952	104.505189531033	58.6270510828828	145.104079899307	78.3930705227361	47.3294376749571
FBgn0266634	0.0217212628020584	0.0439719371542903	0.108296860155643	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	64.1102277118992	39.952841908912	35.1369540484373	85.6289129639963	78.911985880426	35.2094599575316	74.0887773166784	60.4490802189308	46.5567758599364	82.2978363608013	64.7594930405211	22.7545373437294
FBgn0266669	0.049852102732671	0.0740308398755435	0.189572425275714	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	654.99282645657	537.547327501726	450.924243621612	677.80958816079	615.336159561973	512.794186048153	602.101753686246	593.220634690863	558.681310319236	623.730970313441	638.505878750401	532.456173843267
FBgn0266670	0.00440065987047162	0.0168900358866539	0.0393991719214503	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	762.911709771601	695.542656868787	603.184377831506	822.243899184398	688.041584755175	677.1049991833	736.713757543309	688.504778086805	644.897561911711	748.260591122548	688.495662851856	689.917572261875
FBgn0266696	0.00540912987060711	0.018938354533891	0.0501185611147793	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	12566.6731353274	10035.4274722113	9263.60695662728	9551.23465326118	12533.7059820865	15291.7393015557	11820.8122456807	9940.28773362825	10166.6203877846	7763.06827461295	12192.9627949276	14891.4794192303
FBgn0266697	0.00522190190816848	0.0185574036835136	0.0393991719214503	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	29.918106265553	29.0566122973906	35.1369540484373	20.6334730033726	23.9395912221517	12.6392933180883	31.3051171760613	29.712259768627	30.1756880573662	25.9887904297267	18.17810330962	17.2934483812343
FBgn0266711	0.0275254307048786	0.0505024549239181	0.119603431762293	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2069.69185129915	1885.04772279321	1565.26764344348	1927.166378515	1606.6125664644	1619.63515804645	2198.66272966537	1966.13194813777	1629.48715509777	2098.59482720043	1726.9198144139	1830.37498392959
FBgn0266758	0.000224803913827242	0.00322835300453203	0.00620978491571997	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2943.72795577137	3473.17318867247	3523.73453457185	2753.53697230007	2299.08740885331	2746.33787668747	2873.80975676243	3496.8256065629	3395.19598771166	2714.74573363854	2488.12789050423	2617.68197602263
FBgn0266801	0.00406886771042256	0.0161422527683019	0.038254127451846	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2268.43355720603	2280.03604621087	3824.9084264156	2416.17968869493	2730.88670237879	2936.83008312437	2072.39875705526	2494.80525988299	3352.95002443134	2309.75374944196	2300.66620012378	3254.80902164705
FBgn0266917	0.0163073698373084	0.0373146164466235	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	727.651084530056	762.736072806503	910.214428683327	734.551638920065	927.437496976692	901.001052246578	738.800765355047	736.659130125615	939.757142357975	764.503585141127	824.831437674006	984.816376236607
FBgn0267012	0.00267477648689772	0.0125642783367924	0.0284971204427187	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	33.1236176511479	260.601491542222	553.825323334892	258.950086192326	80.6852889339187	71.321726580641	22.9570859291116	372.940088130353	548.335360128139	245.810642814498	84.0737278069924	45.5090746874588
FBgn0267013	0.00173684318564394	0.00968273490498744	0.0271738162698952	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	33.1236176511479	235.176955782005	465.146344069789	184.669583380185	51.4257885512889	38.8206866198426	18.7830703056368	332.982221544958	437.116395573847	223.070451188488	78.3930705227361	34.5868967624687
FBgn0267033	0.00692417889960799	0.0220127880126959	0.0531761885474339	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	3654.28297957825	3887.22991391028	5201.94238745674	3372.54116240125	3827.67464096403	4290.13727482539	3470.69399091933	3818.53766060941	4336.67745510148	3671.9995144668	3627.66774172604	4691.07541878325
FBgn0267073	0.0159969608645521	0.0368949539477493	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	113.261402291022	158.903348501355	342.167004900258	165.067784026981	183.536866036496	240.146573043677	110.611414022083	201.838454290328	256.06226722965	167.844271525318	188.597821837307	241.198095843531
FBgn0267076	0.00751734609133311	0.0231265974702557	0.0576975088447734	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	241.48185771482	219.740630499016	178.194552674218	143.40263737344	178.216956876018	201.325886423835	273.398023337602	201.838454290328	163.810878025702	183.004399275992	173.828112898241	207.521380574812
FBgn0267089	0.0149053269154618	0.0353646566606615	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	144.248012351773	186.143922530158	228.390201314842	141.339290073102	211.90971489238	271.744806338898	155.482081974438	180.322679975116	186.227103439745	133.192550952349	172.69198144139	235.737006881036
FBgn0267142	0.0207965548915447	0.0428729903870725	0.096951239722404	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	45.9456631935278	49.0330332518466	119.632962593489	49.5203352080942	64.7255614524842	70.4189199150632	51.1316913875668	52.2525947655165	83.6297640447005	43.3146507162112	42.0368639034962	119.233775681142
FBgn0267164	0.0467521543545177	0.0711552755015522	0.189572425275714	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	96.1653415678488	59.0212437290746	28.444200896354	182.606236079847	204.816502678409	13.542099983666	160.699601503781	120.898160437862	17.2432503184949	180.838666740182	71.5762817816286	7.2814519499934
FBgn0267242	0.0432777343509006	0.0677628448256512	0.175803555956431	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	81.2062884350723	70.8254924748895	54.3786193606767	95.9456494656826	78.0253343536796	54.168399934664	60.5232265403852	67.6210049906684	37.9351507006889	84.4635688966118	55.6704413857112	33.6767152687195
FBgn0267252	0.0175153573968119	0.0388867201034916	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	69312.7726907198	78480.0937769834	95510.6070450926	59008.6377686951	74465.428473793	82668.2007536219	73389.6296997464	78787.6918602637	84559.1752368674	72612.6804606564	73803.0994370571	88016.3708085327
FBgn0267253	0.0242151002758109	0.0468370014167268	0.108296860155643	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1104.83292423506	1399.25748594621	1947.59116725624	1161.66453008988	1319.33747179858	1634.98287136128	1125.94071443234	1192.58863347179	1552.75469118047	1341.67130593464	1420.16432106406	1529.10490949861
FBgn0267336	0.00177492277478825	0.00981832128212205	0.0271738162698952	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	5380.98511261874	5844.91916744697	7270.00311145047	4921.08331130436	6230.50027844667	7492.39251762961	5152.82228717969	5043.91223589485	6762.80277491372	4960.61037327409	6182.82738818449	7934.96226250531
FBgn0267337	0.0115213013064439	0.0300483753702125	0.0876552854168179	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	633.622750552604	775.448340686611	1136.09484756614	689.157998312645	722.620994298283	907.320698905623	631.319863050569	680.308292633391	938.89497984205	725.520399496537	673.72595391279	863.762237567967
FBgn0267351	0.0124160382352155	0.0315422041859285	0.0876552854168179	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	711.623527602081	695.542656868787	808.149943114057	747.963396372257	737.694070252971	806.206352360916	697.060609120298	702.84862763028	783.705726975595	677.874283708705	750.982892978675	780.025540143043
FBgn0267365	0.0212094713161636	0.0433506078815322	0.108296860155643	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	484.032219224839	420.41285917787	431.682578309372	489.013310179931	452.192278640643	417.096679496913	506.099394346324	466.175110162941	387.973132166136	513.278610987103	443.091268171987	458.731472849584
FBgn0267376	0.01814845261301	0.0396738703853355	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2917.01536089141	3161.72262560981	3714.47799940623	2811.31069670952	3069.5875855959	3358.44079594917	2778.85090132837	3179.21179524309	3120.16614513166	2921.57319080844	3038.01551562024	3632.53434155296
FBgn0267378	0.00129708875825678	0.00826412236634067	0.0189652961875755	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	3518.58299758807	3790.07186654088	4755.20111455518	3179.61818981972	4020.07802226799	4932.93562071674	3690.87331505763	3968.12352013422	4921.22364089846	3485.7465163871	4007.13564831435	5787.844118751
FBgn0267385	0.00511233793028922	0.0183493779545479	0.0393991719214503	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	12418.1511077949	13141.7609306292	9933.71886597962	10541.6413574231	9065.12520945478	9872.19088809252	12495.9592727778	12580.5806103093	11976.2995087107	9963.45253099648	9392.39875378927	10067.5175023596
FBgn0267390	0.00693571357611466	0.0220342633721329	0.0531761885474339	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	4501.60648917052	4851.54623452993	5285.60180185778	4808.63088343598	5212.62432574185	5404.20070014832	4027.92507665322	4995.75788385605	5820.45914500797	4459.24329123394	4803.56379956708	5604.89763850742
FBgn0267429	0.00322362843228052	0.0140470627353341	0.0368866207145536	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	3456.60977746657	3044.58815728596	2740.68241577811	3464.36011726626	3097.07378292503	2568.48496356865	3729.48295957477	2939.46459573072	2872.72550306126	4150.62640488094	3133.45055799574	2607.66997959139
FBgn0267435	0.0282422538885518	0.0513069579815864	0.139398113179602	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	27197.695602978	34329.4794102327	46963.8854623125	41141.0818214246	45009.0914522254	36362.3440694744	26705.351958992	36784.8021542419	53399.7597488311	44658.4877546816	43966.0151172296	37920.8915740719
FBgn0267450	0.0448353195559131	0.0693044520771949	0.189572425275714	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	69.4527466878908	34.5047271031513	30.1173891843748	79.4388710629845	55.8590461850206	34.3066532919539	54.2622031051729	31.7613811319806	30.1756880573662	47.6461157878323	35.2200751623887	27.3054448124753
FBgn0267454	0.046901893581844	0.0712974621179285	0.189572425275714	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	72.6582580734858	58.1132245947811	55.2152135046871	42.2986196569138	41.6726217570789	30.695426629643	60.5232265403852	63.5227622639612	62.9378636625066	57.3919121989798	30.6755493349837	39.1378042312145
FBgn0267485	0.00789377603859598	0.0238260109825486	0.0639757534247007	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	410.305457356155	503.042600398574	522.034745862497	515.836825084315	487.658339710498	450.500526123289	461.22872639397	496.911930613245	515.573184522999	492.704151896902	460.133240024755	416.863124137122
FBgn0267487	0.0023955264205564	0.0117955003120808	0.0284971204427187	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1579.24860930312	1732.50050823191	2335.77085007707	1501.08516099536	1805.22250845559	1932.90907100193	1584.0389291087	1679.25495726826	2093.33058866529	1624.29940185792	1958.69063161155	2279.09446034793
FBgn0267495	0.00228035226552848	0.0114563767204009	0.0284971204427187	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	54.4936935551143	107.146257846628	75.293472960937	34.0452304555648	32.8061064896153	40.626299950998	61.5667304462539	86.0630972608507	68.9730012739798	50.8947145915481	34.0839437055374	44.5988931937096
FBgn0267587	0.0349402851809177	0.0591133487939471	0.17118751389341	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	70.5212504830891	58.1132245947811	46.849272064583	96.9773231158512	85.1185465676505	37.9178799542648	117.915941363164	81.9648545341435	43.9702883121621	84.4635688966118	54.5343099288599	43.6887116999604
FBgn0267588	0.0396867494233109	0.0641932634511955	0.175803555956431	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	136.768485785385	133.478812741138	117.123180161458	242.443307789628	244.715821381995	58.6824332625527	235.831882726328	204.912136335359	61.2135386306571	230.650515063825	144.288695020108	47.3294376749571
FBgn0267590	0.0158884973140793	0.0367467394671104	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	34.1921214463462	36.3207653717382	23.4246360322915	44.3619669572511	39.0126671768398	26.1813933017543	43.8271640464858	32.7859418136574	27.5892005095919	48.7289820557376	26.1310235075787	25.4850818249769
FBgn0267698	0.00495695086221006	0.0180471260367696	0.0393991719214503	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2163.7201852766	2601.47481975075	3182.4041238156	2936.14320837992	2754.82629360094	2735.50419670053	2138.13950312499	2436.40530102742	3104.64721984502	3185.79256017733	2752.84651995057	2458.40021461652
FBgn0267773	0.0108000376761257	0.0288298717157672	0.0807269735547485	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	53.425189759916	41.7688801774989	34.3003599044269	55.710377109106	39.0126671768398	35.2094599575316	53.2186991993042	29.712259768627	40.5216382484631	48.7289820557376	29.5394178781325	25.4850818249769
FBgn0267792	0.0046678535121218	0.017461055635368	0.0393991719214503	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	683.842428926925	423.13691658075	460.126779205726	461.158121625378	594.056522920061	540.781192681063	675.147027097055	390.357619718858	394.870432293534	435.312239697922	604.421935044864	559.761618655743
FBgn0267796	0.00754861740639587	0.0231841445876207	0.0576975088447734	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	208.358240063672	224.280726170483	301.173891843748	220.778161136087	249.149079015727	263.619546348698	210.787788985479	234.624396103986	344.865006369899	232.816247599635	210.184319517481	317.653341318462
FBgn0267821	0.0198747813882727	0.0417918484905949	0.096951239722404	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1881.63518334424	2010.35436332571	2155.90310911483	1858.0442439537	1877.92793364879	2191.11177735716	1766.65211263573	1925.1495208707	2183.85765283739	1908.0103640491	1900.74792731214	1971.45311546071
FBgn0267824	0.00516621617820338	0.0184521913242876	0.0393991719214503	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1727.77063683568	1623.5382121167	1477.42525832239	1377.28432297512	1672.22477944363	1747.83370455849	1699.86786266013	1562.45503955711	1489.81682751796	1282.11366119985	1741.68952335296	1835.83607289209
