logFC_INC1	logCPM_INC1	LR_INC1	PValue_INC1	FDR_INC1	logFC_WAKED2	logCPM_WAKED2	LR_WAKED2	PValue_WAKED2	FDR_WAKED2	logFC_WT2U_old	logCPM_WT2U_old	LR_WT2U_old	PValue_WT2U_old	FDR_WT2U_old
FBgn0030271	0.180396950290532	4.39840797467436	16.1046076892833	5.9938027514841e-05	0.000355912230339211	-0.170760664302075	4.39840797467436	14.1201731579753	0.00017149470567963	0.00159628405344946	-0.170631718040922	4.39840797467436	14.1633311544204	0.000167605266261775	0.00104309502290792
FBgn0261805	0.454294268838575	1.96971636111848	16.0596474975725	6.13781095111537e-05	0.000363786839664499	0.402621877188715	1.96971636111848	12.8020725852043	0.000346235564182699	0.00298306344749328	0.638833361792309	1.96971636111848	33.1511780199092	8.52647025951211e-09	1.39839952304122e-07
FBgn0266094	-0.440175717636416	1.62946051866653	15.9506819718116	6.5014351698636e-05	0.000382263634480992	-0.278262893275682	1.62946051866653	6.70626963014205	0.0096074499076312	0.0474575323441422	-0.397828630820718	1.62946051866653	13.5057776512596	0.00023783006709774	0.00142193282313493
FBgn0035083	0.181133582054046	5.72106238417576	15.8239928480524	6.95154133732966e-05	0.000406559581853736	0.202861032302659	5.72106238417576	20.021596348427	7.65724614280884e-06	9.97838143616641e-05	0.130856189117176	5.72106238417576	8.32389137875211	0.00391270099994446	0.0155630607049286
FBgn0035557	-0.337163916626591	3.73268240978285	15.7146618844914	7.36510494203631e-05	0.000427533182635296	-0.304946845652172	3.73268240978285	13.0786437269627	0.00029868163988631	0.00260070249711916	0.514187674876846	3.73268240978285	38.8074550951257	4.6773805566265e-10	9.86783061043361e-09
FBgn0051469	-0.251373021031591	3.35240703687721	15.6492787393582	7.62416533236091e-05	0.000440435799477399	-0.232852575488871	3.35240703687721	13.8163303453886	0.000201576549159012	0.00182485840060966	0.308333826450515	3.35240703687721	26.0939998906179	3.25192996595612e-07	3.90802825770737e-06
FBgn0010226	0.302344105143187	6.41432975194615	15.6070237130701	7.79644496214496e-05	0.000448494593678225	0.338516166354875	6.41432975194615	19.5854666516323	9.61981880179645e-06	0.000123015520004815	0.325071914750922	6.41432975194615	18.0725517624913	2.12644900018135e-05	0.000169597593849903
FBgn0020440	-0.132188503560506	6.48125729951662	15.5303512712733	8.1191131612836e-05	0.000464227111222867	-0.107355914371249	6.48125729951662	10.3647100402939	0.00128447072131793	0.00910633646838132	-0.132215857630163	6.48125729951662	15.7270868719952	7.31688530056834e-05	0.000504180772725493
FBgn0014073	-0.216410922243732	5.50157669375118	15.5293889047532	8.12324742544921e-05	0.000464227111222867	-0.211441102214771	5.50157669375118	14.9551501447755	0.000110097136071076	0.00107274706946975	0.17450274868653	5.50157669375118	10.3623820050086	0.00128609152359732	0.00603241166161366
FBgn0038878	-0.238471677463288	6.15816595271504	15.4597233214837	8.4282220659148e-05	0.000478798997315136	-0.434717482383452	6.15816595271504	51.2964906515644	7.9417481186901e-13	5.98945381738691e-11	0.190779016521497	6.15816595271504	10.0336480425409	0.00153706319761651	0.00702385081429911
FBgn0261277	-0.302607298612681	2.79557824128072	15.4408510303056	8.51280466463069e-05	0.000482053300723123	-0.205823950187016	2.79557824128072	7.41720656558675	0.00646030364757874	0.0344525547530675	0.250079041932457	2.79557824128072	11.6475310780888	0.000642878018294069	0.00335923931217708
FBgn0037442	-0.100172155204513	7.22463632590075	15.4103921891254	8.65112171749751e-05	0.000488563937560089	-0.101631976252315	7.22463632590075	16.0404252026813	6.20043744230269e-05	0.000640436134034349	-0.0753796271515361	7.22463632590075	8.85252283569181	0.00292684064466	0.0122510570221401
FBgn0038405	-0.553131246606352	0.717009898379048	15.3921011384402	8.73526787515887e-05	0.000493025313543145	-0.427438331141076	0.717009898379048	9.61630279915532	0.00192857599844978	0.012885015205757	-0.45627677446997	0.717009898379048	11.0238398679699	0.000899475540370418	0.00445228771352344
FBgn0063498	0.189724169606445	4.24847832751075	15.2478868190448	9.42821850987366e-05	0.000527781863749678	-0.229561159845326	4.24847832751075	21.6621765459174	3.25139463196154e-06	4.60678369599521e-05	0.130033049183623	4.24847832751075	7.2862711778908	0.00694835465589729	0.0251558837504855
FBgn0040089	0.223877310535787	4.18156830368667	15.2095318143123	9.62165391253063e-05	0.000535791867291967	0.165467149203682	4.18156830368667	8.40132915196109	0.00374946760012142	0.0223335825086835	-0.225651159384923	4.18156830368667	15.1204422587109	0.000100865135633564	0.000669962738625709
FBgn0004133	-0.171785044297991	5.19405925917586	15.2036928750884	9.65144964353947e-05	0.000537138783764213	-0.191221911990629	5.19405925917586	19.0657874784685	1.26288671901058e-05	0.000156683018065846	0.282385385358164	5.19405925917586	43.1315102248159	5.11812936735928e-11	1.21340205644968e-09
FBgn0034201	-0.494981468090951	2.07221379013407	15.1286425849285	0.000100427968238387	0.000556654560062078	-0.852025539145864	2.07221379013407	43.8284961821982	3.58447887883125e-11	1.90734103896921e-09	-0.785972989115512	2.07221379013407	37.2591993073844	1.03425954952069e-09	2.0257950849303e-08
FBgn0030796	0.194574859061973	6.1168844258807	14.8920025001224	0.000113844605021737	0.000620605365337621	-0.18542282800174	6.1168844258807	13.4418909638283	0.00024606747173688	0.0021964904420278	-0.307763370476555	6.1168844258807	36.8758255208575	1.25897333413508e-09	2.39254892744957e-08
FBgn0027586	-0.281176578133947	8.03362086590664	14.777954662984	0.000120941143532992	0.000655215056853598	-0.416145828148666	8.03362086590664	32.3478602192845	1.28899072293597e-08	3.19016877113196e-07	-0.341127117429544	8.03362086590664	21.7086856393018	3.17351154990653e-06	3.09530484979681e-05
FBgn0039056	-0.199996715864621	6.12802838297666	14.749986308166	0.000122748417582506	0.00066347874921289	-0.17184057707911	6.12802838297666	10.9709887360571	0.000925493674013399	0.00690372150288188	0.179276217888354	6.12802838297666	12.0471447012869	0.000518717720907646	0.00278647130165644
FBgn0283478	0.163012817354543	6.43093693209504	14.7072168882047	0.000125564834744057	0.000677173416204156	0.112353352769232	6.43093693209504	7.0118720650727	0.00809709694753784	0.0413842020082804	0.103434935550697	6.43093693209504	5.95054636327387	0.0147127253519241	0.0462634548328067
FBgn0267330	0.132452250460716	6.62305463703021	14.5548085729539	0.000136140760673529	0.000726437997621761	0.0895775130128694	6.62305463703021	6.70326114103837	0.00962367344177418	0.0474642349254959	0.153814136491317	6.62305463703021	19.8380563857446	8.4287728549704e-06	7.46815785429292e-05
FBgn0010238	0.12278634999183	7.00742476500182	14.5111050273857	0.000139335741282397	0.000741009289285287	-0.10285306660371	7.00742476500182	10.1617487912685	0.00143384546712967	0.0100316814347465	0.211776491225083	7.00742476500182	43.6633505268221	3.90007457555545e-11	9.3544238926343e-10
FBgn0004629	-0.213017685458859	8.59915398965747	14.4462076202023	0.000144219958454587	0.000764860887086398	-0.282371373105437	8.59915398965747	25.381241276831	4.7047088217776e-07	8.20796012659123e-06	0.658096012352509	8.59915398965747	137.469002461342	9.52180634620776e-32	3.50768696861454e-29
FBgn0002524	-0.14337788325706	5.48826907135724	14.4377933089907	0.000144865723857511	0.000767435787116836	-0.105810123808165	5.48826907135724	8.02640073964793	0.004610035881089	0.0262670575068831	0.136505013017248	5.48826907135724	13.6519401232673	0.000220013869809958	0.00132701060770767
FBgn0036106	-0.246487734287287	9.65640487419448	14.1739217963235	0.000166664480115937	0.000868505109113407	-0.512271228502709	9.65640487419448	61.03111040805	5.61799787103616e-15	5.84882430530264e-13	0.299445274264012	9.65640487419448	20.9362148779708	4.74832406430186e-06	4.44569383068262e-05
FBgn0051637	-0.108347226099625	6.45186383347317	14.0521860543644	0.000177807027802779	0.000918078551102433	-0.162980090032719	6.45186383347317	32.1305602825998	1.44151865142476e-08	3.52215960289448e-07	-0.076382050477222	6.45186383347317	7.11857057374627	0.00762895086977127	0.0270830583508782
FBgn0259985	0.223596792274578	7.26760392688091	14.0218776054857	0.000180695965740772	0.000930487075196296	0.306713185341574	7.26760392688091	26.4650781529697	2.68345654570712e-07	4.92679452590768e-06	-0.225500854726271	7.26760392688091	14.2384072754739	0.000161049788817696	0.00100819273025876
FBgn0052726	0.235277791294865	6.40832986226433	13.9636434517014	0.00018638010305899	0.000956158879003217	0.184547882150284	6.40832986226433	8.60890462731152	0.00334523427059707	0.0204080597731075	-0.483886959441549	6.40832986226433	58.2003030208746	2.36742596757511e-14	9.29311717927641e-13
FBgn0083984	0.355476169303376	4.4493692360787	13.8067777270049	0.000202604023175115	0.00102891905300703	0.640241429062386	4.4493692360787	44.9992092509	1.97114027210147e-11	1.12378461465404e-09	-0.355595981227047	4.4493692360787	13.5759392993236	0.00022910331552216	0.00137576900067163
FBgn0052512	0.252302381590626	4.59943471169217	13.7311420306223	0.000210927882050144	0.00106610409196637	0.216462942138439	4.59943471169217	10.1845228328988	0.00141624366003621	0.00992302982869555	0.504920274843331	4.59943471169217	56.0602599647769	7.02834745315978e-14	2.56937068344902e-12
FBgn0030164	-0.189809245746134	4.53144623153368	13.6378961758152	0.000221665673768024	0.00111449544532815	-0.343049428011537	4.53144623153368	44.6194610503793	2.39301189079516e-11	1.33257371453698e-09	-0.1955270090388	4.53144623153368	14.740620614437	0.000123359671495835	0.000797798064542275
FBgn0036741	-0.123318799841159	7.20537898085416	13.6359881945903	0.00022189104647008	0.00111504325450705	-0.0995181508750761	7.20537898085416	8.94482499565427	0.00278256751310057	0.0174534588346282	-0.194554142472263	7.20537898085416	34.0968788980741	5.24353026971716e-09	8.84199523298432e-08
FBgn0001256	0.301812344671813	2.29661741548846	13.6028876193136	0.000225837876422224	0.00113250009443563	-0.391023533887739	2.29661741548846	20.825388391679	5.03115886823977e-06	6.86445009116816e-05	0.517336048869519	2.29661741548846	42.5899878119918	6.75040325904392e-11	1.58081570697121e-09
FBgn0034474	0.34018367082734	6.5042048211723	13.4779612823997	0.000241381930735189	0.00120226527955364	0.572257968208381	6.5042048211723	37.8825760281763	7.51332772833625e-10	2.54284992869274e-08	-0.603732239164244	6.5042048211723	41.9604992970818	9.31359528216947e-11	2.13922339598607e-09
FBgn0033592	0.644460635802803	1.01564365461713	13.4356865333242	0.000246882619293575	0.00122393464161173	-1.24135191856503	1.01564365461713	39.6871382360009	2.98082107840097e-10	1.18959601203852e-08	1.3171197567622	1.01564365461713	59.4363468566524	1.26314407631819e-14	5.23739998397211e-13
FBgn0037519	0.495962679955047	1.43808466449047	13.3810217898184	0.000254183214898657	0.00125882462890348	0.661454219452571	1.43808466449047	24.6052357734567	7.03603041352556e-07	1.16392226771585e-05	0.428474600474957	1.43808466449047	10.1062638601428	0.00147766221097265	0.00679781395614605
FBgn0261794	-0.140956394710826	8.86865023181568	13.2189486739607	0.000277133024103971	0.00136191898659201	-0.117149039115078	8.86865023181568	9.14984627228052	0.00248738962774052	0.01593593167525	-0.133398013481738	8.86865023181568	11.8544609044042	0.000575233854675945	0.00305071420824264
FBgn0034915	0.156123612062037	4.99295449888754	13.0122688667344	0.000309456770510746	0.00150838521524271	0.124441096584695	4.99295449888754	8.37189003995325	0.00381069100046372	0.0225719223268037	0.330328251124881	4.99295449888754	60.2262372905638	8.45575189247874e-15	3.64816178496222e-13
FBgn0034513	0.748341624554916	0.0514273644229434	12.9977279827823	0.000311869159382196	0.00151705576869613	0.695307709395584	0.0514273644229434	11.3714373687903	0.000745821395652446	0.0057795124009378	0.885481631323284	0.0514273644229434	18.9306848685253	1.35554719875155e-05	0.000112801312507753
FBgn0028833	0.116441247630718	6.98859603522023	12.9100370698433	0.000326824820283646	0.00158017573380957	0.107660269202684	6.98859603522023	11.1146633146873	0.000856478709576587	0.00643400241594082	-0.098513765280564	6.98859603522023	9.24509626082456	0.00236126883507387	0.0101783226383157
FBgn0039028	-0.659040531439532	0.264465638493875	12.5373621484906	0.000398895024016607	0.00188207711331579	-0.671734476648634	0.264465638493875	13.3795732588645	0.000254379600788671	0.00226015567379767	-0.813616048934974	0.264465638493875	19.3882874708776	1.06659200601141e-05	9.12126627997975e-05
FBgn0052066	0.124080974779858	5.54670754342291	12.4250723082541	0.000423608136897495	0.00198246979332529	-0.148792120829387	5.54670754342291	17.7126923076259	2.56906703375036e-05	0.000298260897566799	0.133600800961802	5.54670754342291	14.7029852097715	0.000125847008545984	0.000811145792633536
FBgn0265575	-0.149553289854048	6.09786195644981	12.360695970798	0.000438467208577947	0.00204064087646238	-0.199777870205149	6.09786195644981	22.1999028496419	2.45686227874612e-06	3.54929515925043e-05	0.271715942398415	6.09786195644981	41.8785248559284	9.712350090569e-11	2.21487831351119e-09
FBgn0031245	-0.12647333366176	7.45703196682325	12.2897738193672	0.000455446928011405	0.00211043574092561	-0.100127890160251	7.45703196682325	7.75038602046933	0.00537010615006232	0.0296454620779809	-0.157463429275994	7.45703196682325	19.145129871411	1.21146214751996e-05	0.000101784074113563
FBgn0037963	-0.169516451759681	5.88207554558416	12.185476347259	0.000481630385345848	0.00221627122278182	-0.185950202936125	5.88207554558416	14.7671431453615	0.000121636570262823	0.00116971392568004	-0.148529347608259	5.88207554558416	9.44893566173309	0.00211271663899328	0.00922315404205907
FBgn0028990	-0.153345037583584	6.67924767256787	12.1174289646126	0.000499527284648531	0.0022840732873571	-0.171018243506696	6.67924767256787	15.1583580691638	9.88597193004848e-05	0.000974789238216304	0.313680607725533	6.67924767256787	51.5725731060268	6.89987856001187e-13	2.20290122825979e-11
FBgn0031403	0.343781892787565	2.10200831717161	12.0844587443061	0.000508438594655881	0.00231896421886382	0.2878978555484	2.10200831717161	8.59309227800262	0.00337440520813684	0.0205206686244664	0.260117321042951	2.10200831717161	7.04101025708485	0.00796640831446564	0.0280213950921601
FBgn0030237	0.134421579153887	7.88663869254028	11.9960460220643	0.000533135436213429	0.00241564882027095	-0.150592214946108	7.88663869254028	15.0373452470513	0.000105404618163602	0.0010312210753534	0.105327763903415	7.88663869254028	7.38693852057163	0.00656992209074481	0.0240442797839191
FBgn0032139	-0.193684902015589	5.2663689567222	11.9273365014998	0.000553162063292072	0.00248624413055442	-0.159738111081847	5.2663689567222	8.20724259118922	0.00417235083808546	0.0242492574800865	0.472270580431891	5.2663689567222	73.5754752756618	9.68607085141829e-18	6.722694682238e-16
FBgn0035553	-0.507896650816433	0.634493307526639	11.886550736503	0.000565407309549291	0.00253652047347218	-0.871432131020536	0.634493307526639	33.4246898480888	7.40775550749688e-09	1.92802940898927e-07	-0.386186237313082	0.634493307526639	7.23422084647129	0.00715268451539696	0.0257453635056265
FBgn0039896	-0.260400239107135	3.61137567958547	11.8042453779383	0.000590958098568206	0.00263755669528717	-0.478012603131063	3.61137567958547	39.7420768370573	2.89813937022678e-10	1.16631844067362e-08	-0.309369488010606	3.61137567958547	16.896727554793	3.94695699173364e-05	0.0002928269098902
FBgn0264892	-0.660283829806253	0.0115268822328104	11.7595757070857	0.000605310228075063	0.0026890822655394	-0.490973572839284	0.0115268822328104	6.86004998615266	0.00881440832218084	0.0445511361001837	-0.565106227838767	0.0115268822328104	9.0758399778392	0.00259008577379549	0.0110326924866642
FBgn0053192	0.504365738249864	2.38986086041268	11.6787655184825	0.000632174644559025	0.00279417108702646	0.765587547044495	2.38986086041268	27.4357933249807	1.62397481478246e-07	3.16790850834753e-06	1.14125581677596	2.38986086041268	61.4456326204131	4.55138777347251e-15	2.09582654299614e-13
FBgn0030629	0.221741195441155	3.83786428663695	11.6619365286705	0.000637919024501668	0.0028159952849862	0.226757552846393	3.83786428663695	12.3842278746381	0.000432975644484154	0.00364414826262674	-0.16397825785216	3.83786428663695	6.28477358896775	0.0121779634715544	0.0395094415123893
FBgn0030029	0.34478616323691	2.22779164414231	11.6536621571581	0.000640762687985689	0.00282691157325054	0.317535285045869	2.22779164414231	10.0106057012578	0.0015564132647789	0.0107324163067331	-0.28608574107061	2.22779164414231	7.62268626654046	0.00576385689043542	0.021556509682386
FBgn0037490	0.370039408896448	2.16860700611925	11.6109727992673	0.000655638502793623	0.00288164705556959	0.44580829850197	2.16860700611925	17.2867934385654	3.21412964945373e-05	0.000362175691558445	0.287716921645616	2.16860700611925	7.13159185192094	0.00757374591301568	0.0269270001317239
FBgn0028487	-0.165193026730195	6.43219709077617	11.5420875689165	0.000680381997769138	0.00297566154092822	0.153467634724998	6.43219709077617	10.092400583418	0.00148882026778976	0.010378399217533	-0.134703257299489	6.43219709077617	7.72944735054978	0.0054327375407974	0.0205833703187332
FBgn0005613	-0.308256869745015	2.71001147441328	11.3776805102848	0.000743318791956285	0.00322003952481108	-0.23385985896269	2.71001147441328	6.74323343504832	0.0094103911220694	0.0467008943871403	0.560385872422955	2.71001147441328	41.7417600159131	1.04160304629355e-10	2.3585044863829e-09
FBgn0030052	0.125802725489927	6.58574340997118	11.3428920253626	0.000757372880649414	0.00327056693005414	-0.105064779966431	6.58574340997118	7.89273722535886	0.00496336926896147	0.0278169402329508	0.245801169234779	6.58574340997118	43.8295152619553	3.582612972793e-11	8.6968684122216e-10
FBgn0031216	-0.158008933354256	6.46714498860406	11.1354722393102	0.000846923659763951	0.00362621136040193	-0.131204209524457	6.46714498860406	7.73093176714842	0.00542827295190733	0.0299056478457833	-0.16896076786223	6.46714498860406	12.8142900667057	0.000343981908425811	0.00194260537671133
FBgn0034068	0.102392494825934	6.32108938353355	10.8811923277613	0.000971456877731584	0.00410256348100225	0.105436670021814	6.32108938353355	11.682795151811	0.000630806945547727	0.00500984156256727	0.0961963370269898	6.32108938353355	9.74040863727791	0.00180260819624046	0.00805664083228703
FBgn0051205	-0.246887391374723	6.57730656114881	10.8375330125016	0.000994631603592698	0.00418199363442092	-0.582376858105621	6.57730656114881	59.9315005463923	9.82168418352881e-15	1.00076692670041e-12	0.297234169611953	6.57730656114881	15.8359787297859	6.9076475765017e-05	0.000479083624096548
FBgn0034184	-0.0931153335098542	7.19860238788253	10.8293028570284	0.000999062472616885	0.00419693875558093	-0.0979301408257036	7.19860238788253	12.0905144533979	0.000506789889869074	0.0041522956074987	0.108939988514781	7.19860238788253	15.1152102564003	0.000101145059029887	0.000671356462500528
FBgn0034509	0.222737780123624	6.99686878367265	10.7545246455608	0.00104024682553091	0.00434517404925208	-0.296849660188371	6.99686878367265	19.0362602381767	1.28257922047465e-05	0.000158920359297622	-0.368457792988796	6.99686878367265	29.241746898892	6.38877668621675e-08	9.02532494108909e-07
FBgn0003748	0.145353612713108	9.11703561910855	10.6963473539634	0.0010734726539235	0.00445598005669037	-0.228620036010694	9.11703561910855	26.4085192988636	2.76319062081777e-07	5.03152847266019e-06	-0.252529393929548	9.11703561910855	32.2190394793009	1.37734422341751e-08	2.1805294168418e-07
FBgn0028583	1.61289869432453	5.95409080101536	10.6863237203518	0.00107930476527422	0.00447320685495305	3.39633374003839	5.95409080101536	42.8165066191211	6.01226975237504e-11	2.98370568332892e-09	-1.81400602540251	5.95409080101536	12.2007376052268	0.00047770624152079	0.00259233449364653
FBgn0025885	-0.184197819886142	8.41596121069457	10.6400912697098	0.00110662212372694	0.00457849965488409	-0.167811155237604	8.41596121069457	8.84230827575497	0.00294326658469942	0.0182581653809916	-0.21188294602971	8.41596121069457	14.1106241144694	0.00017236748404511	0.00106925891333165
FBgn0034861	-0.411142458069682	1.76565214960167	10.6002190689457	0.0011307426170742	0.00467022543610897	-0.365167592334424	1.76565214960167	8.49321632258455	0.00356473073780379	0.0214600823423537	-0.597535284636829	1.76565214960167	22.305692022996	2.32516375722742e-06	2.3393296708744e-05
FBgn0013771	0.165768128590702	5.54578771309617	10.5297392950668	0.00117468782207265	0.00481848392283164	-0.202818542098685	5.54578771309617	15.6438379376923	7.64613162311774e-05	0.000771703358126677	0.133312916375913	5.54578771309617	6.86474917530313	0.00879125869553145	0.0304200418301301
FBgn0037718	0.189382848403323	6.39595208176389	10.4393932840054	0.00123355783723198	0.00503838676546181	0.176371365120067	6.39595208176389	9.0870990259396	0.00257418865753246	0.0163478978639034	0.301806109740307	6.39595208176389	26.5966071549746	2.50683597680845e-07	3.11016515361028e-06
FBgn0010223	0.384216266039161	1.43259849802071	10.434058202527	0.00123712615024632	0.00505080744546431	0.397312288476898	1.43259849802071	11.4156398602873	0.000728284100109337	0.00566116925094123	0.313030234209128	1.43259849802071	7.04978479997011	0.00792747748572343	0.0279152129993599
FBgn0038366	-0.235334651800857	3.92200370220398	10.3909934191893	0.00126631475053369	0.00515031971256429	-0.362850262527454	3.92200370220398	24.8495677460852	6.19829426678868e-07	1.03970687368305e-05	0.424233372144609	3.92200370220398	35.7580899237679	2.23402361067655e-09	4.08348819524045e-08
FBgn0053109	2.35486422723956	2.64709672583806	10.3286039197378	0.00130984244977288	0.00529576656138651	3.38204321008914	2.64709672583806	19.3836676102355	1.06917535845022e-05	0.000135278224349223	-2.11982881328081	2.64709672583806	7.16756410288747	0.00742335064215546	0.0265301688248377
FBgn0036850	0.207281998779694	2.63691965984125	10.2664560776607	0.00135470776456129	0.00544041550061553	0.209039136078454	2.63691965984125	10.7879882128285	0.00102160851079695	0.00749231724074514	0.278686560842422	2.63691965984125	19.6204972426359	9.44504787986931e-06	8.25407560158652e-05
FBgn0260855	0.107271907150993	6.43457696507001	10.2615715011484	0.00135829926749733	0.00545255254991174	0.11047427480278	6.43457696507001	10.9866922937314	0.000917684478402879	0.00685564705020963	0.131442402783327	6.43457696507001	15.5955798979843	7.84377332824228e-05	0.000535860634364512
FBgn0051427	0.437156064474412	0.950347794946684	10.1439406817809	0.00144776336185734	0.00575380808293344	0.428859181776545	0.950347794946684	9.97536444295092	0.00158648590978223	0.0109162083648665	0.448682239902983	0.950347794946684	11.0315962151985	0.000895719880415122	0.00443599018335886
FBgn0016120	0.153041638246536	7.6181515977248	10.1401545506586	0.00145073999501906	0.00575939740838679	0.142837355628734	7.6181515977248	8.85340925477985	0.00292541960035126	0.018159215121299	0.144219334101581	7.6181515977248	9.02241882778347	0.00266688249061315	0.0113073928707803
FBgn0040211	-0.238142258870121	5.08040531731994	10.0309706529478	0.00153929899747232	0.00603743071162566	-0.361832624133502	5.08040531731994	23.1922996286017	1.46583108219405e-06	2.23562581293863e-05	0.31541499399657	5.08040531731994	17.9771598363772	2.23571478550965e-05	0.000176389425169781
FBgn0054056	-0.18756690445783	3.57776822986157	9.91455897922371	0.00163976425325462	0.00634572202734251	-0.153740104035784	3.57776822986157	6.85105948842402	0.00885887228838904	0.0446895069179831	0.138531348676816	3.57776822986157	5.79415682308977	0.0160795246375343	0.0496485128879121
FBgn0028519	1.06500343511588	2.663254712433	9.49138510832236	0.00206438913353034	0.00771768896212086	-2.36531852239763	2.663254712433	40.5754628823461	1.89167279079494e-10	7.87758347401475e-09	2.10418689848006	2.663254712433	32.9053018663468	9.6759024384809e-09	1.57880397880358e-07
FBgn0039805	-0.460774283405498	1.23796403201453	9.47026077992052	0.00208829684059692	0.00779489756010806	-1.20596135147747	1.23796403201453	59.0431621837047	1.54251043677279e-14	1.52310979004225e-12	0.55986012341986	1.23796403201453	15.720035154125	7.34421292645093e-05	0.000505336719896171
FBgn0034118	0.122881733643645	4.7063810736958	9.30540997451223	0.00228478173310298	0.00841678439986938	0.166417635608938	4.7063810736958	17.5210096805178	2.84150320651112e-05	0.000325549254927793	0.245828886569739	4.7063810736958	38.7838709229228	4.73423580768692e-10	9.90054815852082e-09
FBgn0039915	0.218999491867145	6.43541970737975	9.06526102356815	0.00260511344222046	0.0093803671239051	-0.285525887368588	6.43541970737975	15.3333205497409	9.01129874872042e-05	0.000896263960698279	-0.235531652119227	6.43541970737975	10.4564546348214	0.00122221629221382	0.00577522824214306
FBgn0024846	-0.107179325982706	5.09733575228593	9.00844408549508	0.00268735097381686	0.00964385448753012	-0.109047541215254	5.09733575228593	9.52875952288461	0.00202276794786524	0.0134262449096696	-0.095923548839678	5.09733575228593	7.41630297450279	0.00646354889051078	0.0237376807029571
FBgn0038589	0.168124104957785	3.58259063018787	8.99513095161977	0.00270699876223486	0.00970345589247212	0.210213159916125	3.58259063018787	14.4704368057934	0.000142376606699561	0.00135151946379425	-0.465659841740754	3.58259063018787	64.8343033747322	8.1468469141035e-16	4.17275399696702e-14
FBgn0019643	-0.125124328931432	7.02949694455422	8.9904724353486	0.00271390828769952	0.00972458420485821	-0.241967116206206	7.02949694455422	33.6600543875427	6.56347485393736e-09	1.75111315183878e-07	-0.367008254758178	7.02949694455422	77.2253333502839	1.52524551542551e-18	1.22763038207946e-16
FBgn0004117	0.137226472594564	7.46067653626836	8.84607255524178	0.00293720241398764	0.0104071976683627	0.158840208825873	7.46067653626836	11.8797838574565	0.000567465263383528	0.00457506926993891	-0.128736653085503	7.46067653626836	7.78184283176186	0.00527739362663208	0.0200888515891723
FBgn0029975	0.118500458535687	7.09508827381498	8.81359222730332	0.00298994805040003	0.0105593483208097	0.162233741828555	7.09508827381498	16.6108245463185	4.58883722035325e-05	0.000492182339267004	-0.326671083694427	7.09508827381498	66.5049271776259	3.49020100967042e-16	1.91023687260705e-14
FBgn0061515	0.0934156839792732	6.98779917603689	8.81296859740311	0.00299097013931475	0.0105593483208097	0.116667473688944	6.98779917603689	13.8552284494281	0.000197446613325984	0.00179348928251001	-0.0842546230209369	6.98779917603689	7.18186033123839	0.00736443080023132	0.0263589380435783
FBgn0034276	0.335128821374643	4.53638858550228	8.78002669480716	0.00304546742484468	0.0107189945475711	-0.39899306400949	4.53638858550228	12.2517689098107	0.000464817312692184	0.00383794846634977	0.622760205201495	4.53638858550228	30.2667425629781	3.76526959202559e-08	5.54826956191094e-07
FBgn0025878	0.140198973668217	6.61227262725062	8.77497502175994	0.00305391340219551	0.0107419693596139	-0.289684999557342	6.61227262725062	37.1866002668991	1.07348889230149e-09	3.51606761781846e-08	0.228119182574131	6.61227262725062	23.3542994516279	1.34741998069753e-06	1.43113554908946e-05
FBgn0034500	-0.151155900686507	5.42628474717348	8.72541448391574	0.00313804723140937	0.0110096030704904	-0.215805146306682	5.42628474717348	17.8767435550682	2.35683705696989e-05	0.000275963145863785	-0.403320334925965	5.42628474717348	61.851567845443	3.70347396113657e-15	1.72193561163913e-13
FBgn0034723	0.109284219809806	6.97901425674357	8.67890618212435	0.00321914134342054	0.0112466159582058	0.108287490557	6.97901425674357	8.57437111695929	0.00340927690993212	0.0206802116803862	0.0907599970549648	6.97901425674357	6.0263331770385	0.0140939820182766	0.0446402644745547
FBgn0030735	-0.0902966652520672	6.6654735841948	8.63450119639204	0.00329855542924031	0.0114733235153863	-0.0895439325581588	6.6654735841948	8.58600214742641	0.00338756905965719	0.0205615566878306	-0.170320097642707	6.6654735841948	30.9750045910015	2.61372916687035e-08	3.93003107696769e-07
FBgn0031914	-0.148567627994788	7.74804974978121	8.61540883729997	0.0033333096978366	0.0115801379346677	-0.272845528053868	7.74804974978121	29.0462159059842	7.06720115470581e-08	1.50421450355049e-06	-0.239232816480706	7.74804974978121	22.3542370660629	2.26712308571292e-06	2.29055959018548e-05
FBgn0038113	0.188801058140079	3.18457003984193	8.60332571571661	0.00335549697884695	0.0116445471244189	-0.202331440769858	3.18457003984193	9.5394053033687	0.00201106893905774	0.0133671188745975	0.23933112998616	3.18457003984193	14.2924887777276	0.000156488067959736	0.000981560389599441
FBgn0085417	-0.175195712277452	4.64860046616373	8.3163864840658	0.00392890023446266	0.0133018757319489	-0.157241073178071	4.64860046616373	6.79036594893938	0.00916511187475645	0.0458878418904429	0.225483450278922	4.64860046616373	14.2693376459854	0.000158424695929844	0.000993057419905788
FBgn0033005	-0.104389484189859	6.86774386958316	8.00745363455968	0.00465851976978383	0.0154820618858395	-0.117939828890752	6.86774386958316	10.2930219753132	0.00133534218701824	0.00943904610129943	-0.0890722822026596	6.86774386958316	5.88214360192596	0.0152951893701169	0.0477968429973833
