x	BH.Q	ADJ.P	PER	LAG	AMP	INC1_ZT00	INC1_ZT04	INC1_ZT08	INC1_ZT12	INC1_ZT16	INC1_ZT20	INC1_ZT24	INC1_ZT28	INC1_ZT32	INC1_ZT36	INC1_ZT40	INC1_ZT44
FBgn0039849	0.284799711379802	0.0089799031986532	24	16	470.643209957871	731.483469195416	726.891673554595	864.230772069586	1513.77272254659	1674.38790256114	1564.42227615761	891.911966891022	981.457154560316	1360.70515743192	1516.01673360311	1734.7167124511	1161.32039480853
FBgn0243512	0.284799711379802	0.0089799031986532	24	10	464.748268819522	1550.87518913984	2193.08536630984	3937.27003220768	2253.98283847555	1933.48619696744	1928.85474508627	1416.56606506221	2227.80307355898	3155.42833921713	2164.4471397791	1956.08427436481	1818.7799013874
FBgn0038818	0.284799711379802	0.0089799031986532	24	4	459.99725357254	4391.07138926506	4989.84540297417	4502.26828182948	3550.42642814764	3751.81759642096	4125.03988678799	4362.85888302748	4914.53197000506	4147.46953773892	3710.96495520582	4054.04503159251	4190.22772861075
FBgn0038966	0.284799711379802	0.0089799031986532	28	22	417.15249425151	1869.94958074733	1276.4926950227	840.60715187634	1362.07268425301	1618.66783924796	1862.92123919457	1978.25457016313	1334.91055148565	914.956916204223	1229.08063052175	1617.99563435114	1603.45473547729
FBgn0051326	0.284799711379802	0.0089799031986532	28	26	381.106392106315	2806.55230169042	2613.26421175481	2409.6092597111	2291.63887634984	1864.76478554785	2784.79153066216	3139.69472082053	3104.59293518013	2937.5814544066	2181.39218523667	1852.44400674158	2476.23940796627
FBgn0028497	0.284799711379802	0.0089799031986532	28	6	336.539538148084	4299.90727737721	4544.84586623709	4642.04136797285	4337.97556311858	3852.11371038469	4053.11242581522	4000.74468193678	4416.95976203272	4469.2126291514	4430.56455230357	3990.65341158994	3245.6680008184
FBgn0032109	0.284799711379802	0.0089799031986532	24	10	314.895149924531	205.119251747676	554.033287770271	596.496409879463	578.827096467707	288.815661506663	190.607771577823	156.367495925531	901.748985322029	986.176090084588	697.006203154336	392.424314301583	165.082627197751
FBgn0259210	0.284799711379802	0.0089799031986532	24	10	271.586651477719	2220.49729669706	2295.91394452	2547.41371083837	2661.74393431432	2230.65986797108	2191.38997763686	2181.94380827665	2399.29640737468	2945.96018074546	2740.57868533617	2600.06263629562	2082.9121049038
FBgn0031037	0.284799711379802	0.0089799031986532	20	10	258.849711755129	4111.06733132379	4452.65472715211	5155.85510717596	4705.92884749024	4298.80288461204	4211.3528399553	4454.41616682598	4602.94549025539	4685.38376869415	4577.42161293577	4290.50583636397	4731.41164559816
FBgn0050122	0.284799711379802	0.0089799031986532	28	8	246.880765476148	3981.918172816	4240.79239790876	4354.62065562169	4159.37835491478	3983.05585917067	3731.83643347021	3910.2161316641	4118.2554106448	4020.11289738815	4161.70316437694	4061.08854492613	3987.82207265525
FBgn0032287	0.284799711379802	0.0089799031986532	20	14	242.748984320539	952.882026637352	864.291928921623	1106.37287905036	1760.1507989241	1171.97866502061	1158.03212166149	1041.07832813577	1212.53033204909	1404.27453439403	1501.33102753989	1042.43997337549	904.365696822464
FBgn0261808	0.284799711379802	0.0089799031986532	24	20	238.503154811413	1851.4997009605	1571.6816307467	1285.51866551581	1806.41393116966	2031.92497548739	2075.10724906423	1870.23754995142	1592.55311872051	1389.19282698407	1862.82533063452	1735.72292864162	2006.83054628223
FBgn0041630	0.284799711379802	0.0089799031986532	28	24	236.715271812987	1948.09024807978	1828.75307627211	1216.61643995217	1371.75566542068	1509.08504806536	1500.88635229833	1995.74304010217	1847.78028688755	1426.05922287508	1337.52892145014	1479.13780005981	1567.5672078256
FBgn0037835	0.284799711379802	0.0089799031986532	24	8	235.844085785874	2657.86797634952	2990.0068474386	3201.00053618484	2859.70710485347	2620.70031116336	2633.74386261936	2947.32155149109	3200.40376487059	2998.74615668032	2896.47310354573	2723.82722772919	2680.08056502784
FBgn0037126	0.284799711379802	0.0089799031986532	28	20	233.256841254117	1341.41478920702	880.248087609406	1053.21973361555	1429.85355242673	1590.80780759136	1679.50621371403	1308.5490448505	1133.62729583341	1062.42249976827	1246.02567597931	1344.30483053055	1363.72605076403
FBgn0032694	0.284799711379802	0.0089799031986532	24	18	232.736797047792	1903.59347918214	1548.63384597546	1805.23830976722	1959.18985625965	2131.29242172924	1909.67408882687	1833.20314302169	1590.94285267529	1483.87243461326	1941.90220943647	2130.15967532423	2064.25059052493
FBgn0010611	0.284799711379802	0.0089799031986532	24	20	227.827196729594	1963.28426672776	1732.12967088497	1118.18468914698	1652.56211928327	2288.23726672803	2010.37253418874	1883.61108578715	1878.37534174669	1387.51708171629	1917.04947609872	2056.7058934165	1972.37851973661
FBgn0042138	0.284799711379802	0.0089799031986532	24	2	221.191930905705	4228.27833232246	4004.1093773733	4140.03943886638	3812.94280647129	3648.73547929158	3922.44420504804	4470.8759032392	4210.04057522222	3695.85618807402	3731.2990097549	3842.73963158396	3937.57953394289
FBgn0039877	0.284799711379802	0.0089799031986532	24	16	192.847501648386	614.272468196744	526.553236696865	592.559139847256	928.490305300429	941.669069992786	918.273918418947	672.791725890114	643.301285064555	712.191738803653	943.274197137553	859.308626701415	841.203648155498
FBgn0010401	0.284799711379802	0.0089799031986532	28	16	186.529907255093	108.5287046284	167.53966622173	236.236201932461	431.430605359759	729.932829402693	402.793781447476	431.039347321036	372.776589467946	382.069921052313	445.089860685265	594.673768595476	552.66792583595
FBgn0035763	0.284799711379802	0.0089799031986532	28	20	175.924163590733	3419.73948284088	3488.19357980163	3234.46733145861	3692.44348527355	3869.75839710053	3873.29377338331	3493.57905370463	3692.34004168467	3219.10665939251	3498.58705213773	3847.77071253655	3855.75597089704
FBgn0030262	0.284799711379802	0.0089799031986532	28	20	166.134863315212	1126.52795404279	751.712364846704	692.959525668552	1225.43506110914	1035.46450990331	1312.67616275293	1274.60083849824	1008.02654430641	899.875208794263	1020.09173654516	1266.82618386075	1368.03255408224
FBgn0034259	0.284799711379802	0.0089799031986532	24	16	152.841770166414	800.941840157592	729.551033335893	755.955846183875	1030.69955095923	1121.83060803874	974.617096180945	863.107428167898	908.190049502901	954.336929996895	1127.41035777638	1091.74456671081	917.28520677707
FBgn0039483	0.284799711379802	0.0089799031986532	24	14	135.324688624163	551.325819512272	640.019254032217	879.979852198416	1123.22581545035	923.095715555059	883.508978948778	687.193995251676	789.030362156775	829.493907547784	971.515939566821	830.128357176426	745.025074048982
FBgn0085354	0.284799711379802	0.0089799031986532	24	4	133.181058900427	1114.58979653367	1042.46903426854	1021.72157335789	990.891739492115	848.802297804149	991.400170407923	1184.07228822557	1190.79174043864	982.824599549041	896.957739553554	817.047546699706	862.736164746509
FBgn0035877	0.284799711379802	0.0089799031986532	24	22	132.41369079953	1669.17147718479	1711.74124589503	1513.88032738385	1660.09332685813	1819.26006717541	1801.78289736773	1741.64585922318	1672.2612879588	1472.98009037273	1521.66508208896	1732.70428007007	1897.73246222111
FBgn0034709	0.284799711379802	0.0089799031986532	24	8	121.664362659186	816.135858805568	839.471237629514	913.446647472182	838.115814402126	716.002813574397	744.449221068102	760.234075585312	1049.08832845947	1051.53015552775	886.790712279017	741.58133241094	663.20151100314
FBgn0033387	0.284799711379802	0.0089799031986532	24	18	115.654066940908	990.867073257292	889.999073474163	917.383917504389	981.20875832444	1070.75388333499	1052.53851223477	995.814052999434	698.050330601964	684.541941885394	1052.85215776311	1109.85645814012	1083.80333508089
FBgn0015663	0.284799711379802	0.0089799031986532	24	18	114.439650697424	491.635031966652	368.764556339892	437.036973575052	497.05969994067	726.218158515147	743.250430051889	536.9989004811	407.397309440131	480.101019217051	436.052503107899	761.705656221278	555.538928048085
FBgn0032785	0.284799711379802	0.0089799031986532	24	12	111.983303998525	481.867448550096	599.242404052325	824.858071747509	785.397361378115	756.864193337398	740.852848019464	563.745972152572	683.557936195002	793.465384290658	815.621521357262	737.556467648873	656.024005472803
FBgn0031893	0.284799711379802	0.0089799031986532	24	2	109.651775743423	2181.42696303084	2134.5794511213	2236.36937829396	1957.03808266684	1957.63155773648	2036.74593654542	2259.09882271359	1999.95042816064	2031.84113717513	1858.30665184584	1964.13400388895	2171.91317347998
FBgn0052638	0.284799711379802	0.0089799031986532	28	18	98.768540526763	1326.22077055905	1261.42298959535	1531.59804252879	1407.25992970216	1627.95451646682	1665.12072151947	1417.59479858804	1365.50560634479	1265.18767716884	1372.54868206243	1514.3553667279	1622.11624985617
FBgn0058006	0.284799711379802	0.0089799031986532	28	18	97.2928309979739	1034.27855510865	909.501045203677	1309.14228570905	1163.03362691746	1364.21288345109	1384.6036237257	1051.36566339403	1019.29840662294	1059.07100923273	1224.56195173306	1333.23645243487	1468.51763150695
FBgn0032078	0.284799711379802	0.0089799031986532	20	6	74.6481389939244	1345.75593739216	1334.11215695081	1500.09988227113	1294.29181607928	1280.63278848131	1354.63384832038	1451.54300494029	1433.13678024394	1339.75834158475	1255.06303355667	1401.65915339001	1517.32466911324
FBgn0040609	0.284799711379802	0.0089799031986532	24	10	73.8705767660492	163.878343988884	196.792623816	259.859822125707	433.582378952576	256.31229124064	155.842832107654	203.689238113521	193.231925426149	338.500544090207	300.492139447412	165.019455244768	91.8720707883138
FBgn0005561	0.284799711379802	0.0089799031986532	20	12	70.3810569057902	640.31935730756	635.586987730055	1212.67916991997	755.272531078681	694.64345597101	655.73868586836	642.958453641164	699.660596647181	758.274733667419	659.727103147702	586.624039071341	689.040530912353
FBgn0034440	0.284799711379802	0.0089799031986532	28	18	68.5062974224028	108.5287046284	84.2130597410812	86.619940708569	182.900755389424	202.44956337123	213.384800885865	95.6722179018052	95.8108296904656	94.6796076291915	149.116400026535	169.044320006836	209.583161485841
FBgn0051126	0.284799711379802	0.0089799031986532	24	18	55.3909280903738	313.647956376076	277.459870515352	281.514807302849	329.221359700963	353.82240203871	443.552675998708	289.074120757067	288.237622094006	341.014161991867	336.641569756875	412.548638111921	406.246813017075
FBgn0032514	0.284799711379802	0.0089799031986532	24	14	50.2149218757299	472.09986513354	442.340176955784	486.252848977648	522.880983054471	538.627278694099	430.365974820368	421.780745588603	502.403006107988	503.561452965877	546.76013343063	517.195121925676	446.440843986962
FBgn0031902	0.284799711379802	0.0089799031986532	28	6	49.4870027870338	335.353697301756	385.607168288109	372.072018043626	331.37313329378	267.456303903277	294.90258998833	291.131587808719	379.217653648818	385.421411587859	407.810760678631	320.982964774885	308.632737804492
FBgn0052553	0.284799711379802	0.0089799031986532	24	0	46.8253093841033	205.119251747676	126.762816241838	86.619940708569	68.8567549701361	83.580094969774	159.439205156292	245.867312672381	129.626416640042	63.6783201753855	76.8175394076091	85.5283761939348	101.920578530786
FBgn0039613	0.284799711379802	0.0089799031986532	24	18	41.4777867187701	100.931695304412	92.1911390849731	90.5572107407766	140.941170329497	162.516851330116	160.637996172505	118.304355469974	103.057026893946	109.761315039151	144.597721237852	168.038103816319	215.32516591011
FBgn0033174	0.284799711379802	0.0089799031986532	24	2	39.7862705157334	272.407048617284	436.135004132757	226.393026851942	151.700038293581	158.802180442571	202.59568173995	207.804172216824	198.062723561803	196.062196329476	151.375739420877	194.199724769758	252.648194667863
FBgn0035033	0.284799711379802	0.0089799031986532	28	6	34.9773415502095	564.34926406768	656.861865980433	608.308219976087	574.523549282073	531.197936919008	522.672883068748	569.918373307528	600.62923486628	608.295532201708	577.261215254239	577.568093356689	509.602892653928
FBgn0041096	0.284799711379802	0.0089799031986532	24	18	33.5038989511535	403.726781217648	395.358154152865	358.291572930899	420.671737395675	481.049879937143	405.191363479901	402.234808597912	388.074116897516	372.85332207956	446.219530382435	448.772420970528	434.956835138423
FBgn0051849	0.284799711379802	0.0089799031986532	24	8	31.2059106765437	146.51375124834	210.089422722487	218.518486787526	159.23124586844	156.016177276911	151.047668042803	180.028367019526	197.257590539194	202.765177400569	169.450454575608	152.944860958566	152.163117243145
FBgn0042206	0.284799711379802	0.0089799031986532	20	8	30.3584851974001	136.746167831784	140.059615148324	190.957596562072	114.044000419288	64.07807281016	125.873056702336	176.942166442048	179.544664041797	139.924729859071	99.4109333510236	91.565673337036	155.03411945528
FBgn0003174	0.284799711379802	0.0089799031986532	24	10	30.0896613177894	84.652389610152	125.876362981406	129.929911062853	91.450377694712	93.7954399105241	83.9153711348907	60.6952780237259	128.016150594824	147.465583564051	116.355978808584	88.5470247654854	73.2105564094375
FBgn0039749	0.284799711379802	0.0089799031986532	24	8	28.3492620307904	20.620453879396	66.4839945324325	66.9335905475306	51.6425662276021	24.1453607690458	21.578238291829	37.034406929731	81.3184352835044	87.9766265580983	44.0571181896582	29.1802695249895	30.1455232274155
FBgn0000463	0.284799711379802	0.0089799031986532	20	8	26.851259244394	154.110760572328	207.430062941189	277.577537270641	191.507849760691	168.088857661434	176.222279383271	209.861639268476	213.360250991373	201.927304766683	172.839463667121	133.826753338745	208.147660379773
FBgn0039244	0.284799711379802	0.0089799031986532	24	10	26.8338430299935	163.878343988884	182.609371649081	188.988961545969	201.190830928366	162.516851330116	115.083937556422	180.028367019526	195.647324493976	204.440922668343	215.766912159608	174.07540095942	113.404587379325
FBgn0050050	0.284799711379802	0.0089799031986532	28	0	25.6216215498383	93.334685980424	77.1214336576217	43.3099703542845	46.2631322455602	27.8600316565913	50.3492226809344	79.2124814885914	114.328889210472	77.0842823175719	55.3538151613654	39.2424314301583	58.8555453487635
FBgn0038017	0.284799711379802	0.0089799031986532	28	26	25.3885368772575	160.622482850032	140.059615148324	137.804451127269	82.843283323445	130.013481064093	184.61381649676	167.683564709616	166.662535680054	136.573239323524	99.4109333510236	104.646483813755	124.888596227864
FBgn0263745	0.284799711379802	0.0089799031986532	20	6	23.1381701358039	297.368650681816	312.918000932649	391.758368204664	287.261774641037	263.741633015731	311.685664215308	327.137261212624	312.391612772274	323.418836680247	269.991057623803	309.914586679199	413.424318547412
FBgn0262540	0.284799711379802	0.0089799031986532	28	24	21.2017605116465	44.496768897644	18.6155184690811	21.6549851771422	7.53120757485864	22.2880253252731	67.1322969079126	48.3504757138155	26.5693897460955	21.7846884810529	10.1670272745365	16.0994590482701	64.5975497730331
FBgn0035157	0.284799711379802	0.0089799031986532	28	6	20.8144048074436	132.405019646648	171.08547926346	165.365341352723	138.789396736681	130.942148785979	115.083937556422	120.361822521626	157.000939408746	186.845597356723	131.041684871804	148.919996196498	99.0495763186508
FBgn0039609	0.284799711379802	0.0089799031986532	28	18	20.2987350600996	16.27930569426	14.1832521669189	11.811810096623	22.5936227245759	60.3634019226145	44.3552675998708	41.1493410330345	17.712926497397	16.757452677733	18.0747151547316	33.205134287057	48.8070376062917
FBgn0010452	0.284799711379802	0.0089799031986532	28	6	19.688377148695	491.635031966652	541.622942124217	627.994570137125	422.823510988492	468.977199552621	469.926078355388	478.361089509026	526.556996786256	577.294244747902	499.314006149459	491.033500972237	406.246813017075
FBgn0264951	0.284799711379802	0.0089799031986532	24	0	18.8769895896969	41.240907758792	30.1394108547027	29.5295252415576	4.30354718563351	27.8600316565913	65.9335058916999	62.7527450753776	28.9847888139224	15.0817074099597	7.90768788019506	22.1367561913714	47.3715365002243
FBgn0028506	0.284799711379802	0.0089799031986532	20	10	13.5784489508537	143.257890109488	189.700997732541	253.953917077395	192.583736557099	178.304202602184	146.252503977952	188.258235226133	190.011393335713	175.953253116197	176.228472758633	167.031887625802	189.486146000897
FBgn0267495	0.284799711379802	0.0089799031986532	24	2	13.1154198929938	61.861361638188	61.1652749698379	61.027685499219	43.0354718563351	37.1467088754551	61.138341826849	61.7240115495517	55.5541785600179	51.1102306670857	30.5010818236095	31.1927019060233	50.2425387123591
FBgn0013531	0.284799711379802	0.0089799031986532	24	10	12.7773828717875	109.613991674684	134.74089558573	139.773086143373	142.017057125906	134.656819673525	106.692400442933	131.67789130571	135.262347798304	137.411111957411	117.485648505755	124.770807624093	97.6140752125834
FBgn0037338	0.284799711379802	0.0089799031986532	28	20	10.957273590365	197.522242423688	180.836465128216	190.957596562072	199.03905733555	203.378231093117	219.378755966929	204.717971639347	194.037058448758	163.385163607897	176.228472758633	177.094049530971	233.986680288987
FBgn0002939	0.284799711379802	0.0089799031986532	20	8	7.67893540579667	27.1321761571	31.9123173755676	35.4354302898691	23.6695095209843	14.858683550182	16.7830742269781	25.7183381456466	31.4001878817492	27.6497969182595	14.6857060632194	23.1429723818882	30.1455232274155
FBgn0000559	0.388899160601273	0.0175406595719096	24	16	5074.8182176038	56063.7582369389	54523.0806894177	50296.656026437	63483.7763088727	67464.9239918797	64716.733010244	57885.8067646954	60269.0375404159	60496.0799118839	61813.2664897876	67093.489367475	61271.493710275
FBgn0264087	0.388899160601273	0.0175406595719096	28	10	4365.78019496616	6582.26593571246	8579.09465446509	22458.1882637126	15045.2009609747	12258.4139289002	8772.75265664472	6379.17659364617	8379.01936629139	21697.5497271287	15313.8024148463	12972.1391281436	7936.88561544667
FBgn0039678	0.388899160601273	0.0175406595719096	24	16	4114.39366490317	2529.804104888	3016.60044525157	2736.40267238434	15123.7406971126	11782.0073875725	6715.62727282368	3563.53293346079	3414.56914888458	3703.397041779	11288.789283827	8392.84924510129	4101.22666003457
FBgn0264494	0.388899160601273	0.0175406595719096	28	26	1604.39575609208	6330.47934097457	4098.07342297914	2384.01700450175	2478.8431789249	2529.69087441849	2661.31605599225	5360.73040307857	4425.81622528142	2663.59710312566	2650.20510956251	2564.84506962753	2883.92172208941
FBgn0051145	0.388899160601273	0.0175406595719096	24	18	1378.93432598146	6220.86534929989	5390.52227668963	5470.83670975257	7459.12315949928	7606.71730997132	7174.76423203316	6391.52139595608	5660.89028196356	5490.57936985922	7626.40012559955	7794.15061174375	7860.8040568251
FBgn0027578	0.388899160601273	0.0175406595719096	28	18	1372.17154833518	2941.12789542964	2550.32603026411	2964.76433425238	4570.36711114278	4971.15831525778	5534.81812185415	3228.16580404156	3168.19844396624	3333.0573376011	3743.72537642377	4712.11042019055	4771.60567656805
FBgn0050035	0.388899160601273	0.0175406595719096	28	20	1366.21230915025	13711.5165427521	10524.8595611143	10075.4740124195	13977.9212589376	12913.1246728301	15187.483384399	13483.6103229996	11417.5913936176	10010.9022296777	12363.1051658364	12262.7567138292	14326.3010385527
FBgn0052647	0.388899160601273	0.0175406595719096	28	18	841.983645705822	7830.34603893906	4938.43111386909	8035.96813573587	6821.12228922911	9015.50624407295	9861.25489936587	6542.74522425248	4511.96545870058	4849.60680493593	6239.1657374739	8781.24869464081	13320.0147631994
FBgn0053526	0.388899160601273	0.0175406595719096	24	2	597.53471694741	9348.66261669038	9006.36512599352	8476.94237934313	8131.55240725451	7993.97174999794	8409.51897873227	9475.66450638202	8593.18475030537	7607.88351569079	8242.07011055759	8193.61843937895	8938.86538748172
FBgn0033739	0.388899160601273	0.0175406595719096	24	0	566.826413688886	5620.70161270484	4811.66829762725	4482.58193166844	4205.64148716035	4099.13932440647	4843.11570549941	5116.92055745784	4164.14799293351	3718.47874918896	4082.62628557499	4286.48097160191	5255.36954931276
FBgn0029766	0.388899160601273	0.0175406595719096	24	12	540.692476907045	2130.41847185549	2810.94328883125	3010.04293962277	3441.7618617104	3635.73413118517	2957.41743699679	2387.69051344183	3195.57296673494	3966.4890488194	3375.45305514612	3081.03397536269	2322.64078961706
FBgn0033638	0.388899160601273	0.0175406595719096	24	18	520.773682217327	3450.12752013684	2903.13442791622	3141.94148570173	3769.90733461495	4130.71402695061	3880.48651948059	3105.74651446828	2589.3078007104	2546.29493438153	3220.68830663373	3686.77612205385	3637.5598027748
FBgn0023179	0.388899160601273	0.0175406595719096	24	4	478.357808734677	8656.24948116119	9312.19150084271	8612.7781954543	8071.30274665564	7413.55442381895	6485.45939771084	8632.10301520481	8768.70374923412	7502.31156382107	8105.38007719993	8044.69844318245	8502.47305123723
FBgn0039102	0.388899160601273	0.0175406595719096	24	14	460.06280674368	1592.11609689863	1738.334843708	1427.26038667528	3010.33125635064	3003.31141258054	2747.62900915957	2066.72565338416	2018.46848768065	2117.30414583157	3059.14553993832	2784.20019916021	2072.86359716133
FBgn0263916	0.388899160601273	0.0175406595719096	28	18	451.810210141997	1135.21025041306	1062.85745925849	1230.3968850649	1699.90113832524	1871.26545960105	2117.06493463167	1244.76756624929	1178.71474509951	1565.14608010026	1606.39030937677	1647.17590387613	1711.11731843234
FBgn0020647	0.388899160601273	0.0175406595719096	28	4	443.769600375956	3612.92057707944	3911.91823828833	3994.36044767469	3401.95405024329	2963.37870053943	3255.91640003376	3264.17147744546	3507.15944648461	3421.03396415919	3464.69696122261	3044.81019250408	2908.32524089256
FBgn0001187	0.388899160601273	0.0175406595719096	24	18	414.71385348714	2259.56763036329	1861.55184690811	1570.97074285086	2704.77940617066	2912.30197583568	2738.03868102986	2350.65610651209	2299.45991257117	2125.68287217043	2576.77657924642	2778.1629020171	2503.51392898155
FBgn0038422	0.388899160601273	0.0175406595719096	28	14	399.223962647925	442.797114883872	600.128857312757	1033.53338345452	1022.09245658796	1166.40665868929	925.466664516224	449.556550785902	619.147294386286	1007.96077856564	1018.96206684799	1178.27915909527	831.155140413026
FBgn0267698	0.388899160601273	0.0175406595719096	28	10	385.034241544816	2432.12827072244	2401.40188251146	3435.2681031012	3017.8624639255	2662.49035864824	2274.10655775554	2241.61035277455	2249.54166516942	2759.11458338874	2843.37862777871	2626.22425724906	2642.75753627009
FBgn0039324	0.388899160601273	0.0175406595719096	24	22	379.93078679328	1626.84528237972	908.614591943244	584.68459978284	1214.67619314506	1294.56280430961	1298.29067055838	1589.39329740096	764.876371478507	451.613349664905	1212.13558506419	1306.06861529091	1525.93767574965
FBgn0038983	0.388899160601273	0.0175406595719096	24	10	374.112945005517	1150.40426906104	1875.73509907503	2409.6092597111	1479.34434506152	1390.21557966391	1339.04956510961	1309.57777837632	1850.19568595538	2272.3105831006	1413.21679116057	1362.41672195986	1324.96752090021
FBgn0053307	0.388899160601273	0.0175406595719096	24	16	360.573691047079	1085.287046284	1039.80967448724	1332.7659059023	1934.44445994226	1842.47676022257	2004.37857910768	1327.06624831536	1297.87443244563	1400.08517122459	1471.95961541345	1660.25671435285	1511.58266468898
FBgn0015776	0.388899160601273	0.0175406595719096	24	22	355.816803862645	5821.47971626738	5328.47054845936	5488.55442489751	5284.75594395795	5442.92151797606	5773.37753408048	5742.39054115996	5225.31331673211	4802.68593743828	5217.94433123157	5345.02040402566	6903.32481907814
FBgn0025777	0.388899160601273	0.0175406595719096	24	0	350.963362362194	3507.64773358989	2828.6723540399	3244.31050653913	2484.22261290694	2806.43385554063	3050.92313626138	3438.02744331003	2798.64238658873	2627.56857986854	2568.86889136622	2883.81560202138	3828.48144988176
FBgn0051324	0.388899160601273	0.0175406595719096	28	10	345.607233679746	943.114443220796	1009.67026363254	1639.8729684145	1789.19974242713	1104.1859213229	749.244385132953	922.773972665798	911.410581593337	1400.08517122459	1691.11553666457	1179.28537528578	795.267612761341
FBgn0034142	0.388899160601273	0.0175406595719096	28	14	330.980363872888	1640.95401398141	1923.60357513838	1952.88593597501	2189.42963069105	2616.05697255392	2235.74524523673	1726.2148563358	2018.46848768065	1948.89174642035	2347.45363072076	2671.50398582232	2344.17330620807
FBgn0265998	0.388899160601273	0.0175406595719096	28	8	329.399119148612	6080.86332032925	6052.70286223266	7392.22448546992	6100.2781356355	5629.58373007522	5444.9087956382	5851.4362948975	5735.76765306619	6950.99137072365	6358.910725374	5821.96687833067	5393.17765549523
FBgn0026616	0.388899160601273	0.0175406595719096	24	0	317.660975874631	3000.81868297526	2276.41197279049	2303.30296884149	1833.31110107987	2363.45935220083	2403.57598750651	2707.62663997367	2129.57684480068	1937.16152954594	1773.58142455803	2296.18534675952	2748.98461811908
FBgn0051217	0.388899160601273	0.0175406595719096	28	24	310.22661446718	2081.58055477271	1620.43656007049	1242.20869516152	1727.87419503185	1689.24658611132	2036.74593654542	2119.19106320128	1943.59111657802	1507.33286836208	1586.05625482769	1699.49914578301	1747.00484608403
FBgn0035734	0.388899160601273	0.0175406595719096	24	2	303.623142043369	1585.60437462092	1507.85699599557	1506.00578731944	1154.42653254619	1018.74849090936	1655.53039338977	1753.99066153309	1573.2299261779	1480.52094407771	1111.59498201599	1021.30943337463	1564.69620561347
FBgn0262169	0.388899160601273	0.0175406595719096	24	16	296.505073218183	1465.1375124834	1262.30944285579	1261.89504532256	1889.25721449311	1978.06224761798	1665.12072151947	1433.02580147543	1530.55787597962	1311.27067203261	1747.59902152311	1896.71751912432	1537.42168459819
FBgn0262057	0.388899160601273	0.0175406595719096	28	20	292.636170328943	2014.2927579031	1801.2730251987	1746.17925928411	2206.64381943358	2433.10943134231	2276.50413978796	2217.94948168056	2094.9561248285	2049.43646248675	2070.68455491393	2168.39589056388	2385.80283828402
FBgn0039325	0.388899160601273	0.0175406595719096	24	2	263.644332825542	1805.91764501658	1776.4523339066	1570.97074285086	1397.57694853448	1341.92485812582	1662.72313948705	1706.66891934511	1621.53790753443	1333.89323314755	1230.21030021892	1316.13077719608	1728.34333170515
FBgn0020372	0.388899160601273	0.0175406595719096	24	4	251.609579304151	3466.4068258311	3784.26896878606	3712.84564037184	3230.88804961436	3156.5415866918	3446.52417161158	3731.2164981704	3763.19174767425	3560.95869401827	3401.43545818105	3444.27802013928	2921.24475084717
FBgn0032684	0.388899160601273	0.0175406595719096	24	16	245.755315991882	608.846032965324	731.323939856758	763.83038624829	1369.60389182786	1185.9086808489	1066.92400442933	738.630671542969	831.70241235505	847.92710549329	1172.59714566321	1009.23483908843	933.075718943812
FBgn0039040	0.388899160601273	0.0175406595719096	24	22	239.710128272528	851.95033133294	520.348063873838	293.326617399472	447.568907305885	717.86014901817	827.16580118678	991.699118896131	624.783225544549	328.446072483567	633.744700112775	735.544035267839	785.219105018869
FBgn0002031	0.388899160601273	0.0175406595719096	24	16	231.587232688588	1442.34648451144	1295.10821349179	1244.17733017763	1735.40540260671	1923.27085202669	1743.0421375733	1570.87609393609	1499.15768809787	1662.33930563111	1824.41656093072	1914.82941055362	1491.48564920403
FBgn0003867	0.388899160601273	0.0175406595719096	24	14	223.40412458247	1816.77051547942	1697.55799372811	2011.94498645812	2841.41702931452	2209.30051036769	1993.58945996176	2064.66818633251	1960.4989100528	2014.24581186351	2408.45579436798	2205.625889613	1902.03896553931
FBgn0261550	0.388899160601273	0.0175406595719096	28	4	218.315263380251	3702.99940192101	3883.55173395449	3527.79394885808	3494.48031473441	3263.33837470873	3231.94057970951	3546.04446352175	3623.9037347629	3555.93145821495	3654.48147034729	3398.99829156602	3331.79806718244
FBgn0010403	0.388899160601273	0.0175406595719096	28	18	202.932056108761	120.466862137524	167.53966622173	183.083056497657	409.912869431592	567.415978072577	403.992572463688	459.84388604416	335.740470427934	292.417549226441	390.86571522107	584.611606690307	589.990954593703
FBgn0030816	0.388899160601273	0.0175406595719096	28	12	200.439734791792	833.500451546112	944.959175620974	1277.64412545139	1226.51094790555	1110.68659537611	1098.09257085086	868.251095797028	970.18529224379	929.200750980296	1333.01024266145	1142.05537623666	1099.59384724763
FBgn0031428	0.388899160601273	0.0175406595719096	24	20	199.073276238395	948.540878452216	641.792160553082	409.476083349599	930.642078893246	989.031123808992	977.014678213371	924.83143971745	682.752803172393	560.536792070169	891.3093910677	898.551058131574	986.189259868306
FBgn0011202	0.388899160601273	0.0175406595719096	24	22	196.663103871225	2232.43545420619	2288.82231843654	2027.69406658696	2030.19838482261	2304.95328572199	2567.81035672766	2205.60467937065	2111.86391830329	2029.32751927347	2009.68239126672	2340.45885914226	2619.78951857301
FBgn0032603	0.388899160601273	0.0175406595719096	28	18	195.890002891603	1420.64074358576	1316.38309174216	1450.88400686853	1765.53023290615	1629.81185191059	1740.64455554088	1572.93356098774	1462.92670208047	1445.33029345447	1677.55950029852	1614.97698577959	2134.59014472223
