baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0066114	448.424441698491	-0.164029401193651	0.0413756768810812	-3.96439197031367	7.35832600390421e-05	0.000478791076531213
FBgn0000179	667.483667074997	-0.133412431582313	0.0465650966079972	-2.86507365603533	0.00416912256182968	0.0155983812098456
FBgn0029710	294.984745022124	0.232915883728523	0.0474541152857877	4.90823361316105	9.19003468916934e-07	9.36405875030467e-06
FBgn0029712	72.3782325860261	0.284841592652689	0.0988462888113634	2.88166198324629	0.00395583846288788	0.0148993396765789
FBgn0003210	1254.61322013053	-0.104896891659316	0.0293227941922624	-3.57731568729545	0.000347140831648909	0.00186269741486457
FBgn0003449	675.062323919343	-0.0946269581448432	0.0386254899166695	-2.44985781019195	0.0142912637924869	0.0432896029742061
FBgn0024332	78.6336279305111	0.379090481668464	0.0981307684819958	3.86311538707674	0.000111950094845284	0.000695037086253625
FBgn0026751	416.786885887363	0.295926135606554	0.0468776292828653	6.31273680289803	2.74143515782786e-10	5.43632835231372e-09
FBgn0029761	6522.97452652181	-0.315696383896568	0.0660984951544045	-4.77615085122754	1.78682372930138e-06	1.72880502471263e-05
FBgn0029763	1197.399580642	-0.250626730557038	0.0373847664426416	-6.70398010755444	2.02817884889218e-11	4.83231269022121e-10
FBgn0029765	939.636655832895	-0.410391761634335	0.0911746819736749	-4.5011592335779	6.75838496798974e-06	5.7796260020898e-05
FBgn0029766	5427.71550471993	0.931872490141395	0.114529677567223	8.13651544242264	4.0681697977847e-16	1.99820155503497e-14
FBgn0029768	1092.34329956974	0.182015297742778	0.0394418840971856	4.61477188296301	3.93527308206942e-06	3.53583917261359e-05
FBgn0026702	88.9102499406662	0.285034659557877	0.101918073110038	2.79670377255008	0.00516268437225192	0.018687902841054
FBgn0004687	4003.65821370707	0.105402494904959	0.0278838785306928	3.78005142967965	0.000156795967716968	0.000928751873094073
FBgn0029769	1787.25168691287	-0.452331246179594	0.133730220785823	-3.38241605765409	0.000718512329499391	0.00347922704345054
FBgn0029762	1967.65294919608	0.288729240064818	0.0412672330867658	6.99657375762884	2.62297716859298e-12	6.97857647799543e-11
FBgn0029810	16699.8625222185	0.284541692451491	0.0522284620836585	5.44801974057205	5.09337064731977e-08	6.89041438164928e-07
FBgn0029814	7920.2503506785	-0.153767826654888	0.0390422352496482	-3.93849956775397	8.1992741880731e-05	0.000527773173208092
FBgn0029820	2445.20008202278	-0.204128655547425	0.0413644613905897	-4.9348800560924	8.02000311160168e-07	8.2775420046251e-06
FBgn0029821	57.5678020086005	-0.675691252646438	0.210354926415852	-3.21214845860401	0.00131746275493552	0.00586297513317478
FBgn0029822	942.536124530428	-0.122227057838798	0.0432228909782686	-2.82783162052372	0.00468644487274012	0.0172575044179565
FBgn0029823	5117.53563805725	0.712249163493431	0.136192570412372	5.22972113190052	1.69765927094569e-07	2.03761660364885e-06
FBgn0029819	1021.92656742122	-0.117950563800331	0.0406058615814522	-2.90476692789121	0.00367526668914894	0.0140134173362534
FBgn0029813	33.9820521531989	-0.516108225523852	0.155789076111952	-3.31286530740429	0.000923454409093026	0.00433996385195928
