pval	qval	lfdr	statistic	param.cutoff	param.N.cens	param.eta0	param.eta0.SE	INC1_ZT00	INC1_ZT04	INC1_ZT08	INC1_ZT12	INC1_ZT16	INC1_ZT20	INC1_ZT24	INC1_ZT28	INC1_ZT32	INC1_ZT36	INC1_ZT40	INC1_ZT44
FBgn0029849	0.00831155036507624	0.0380441726383677	0.0906149805231898	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1100.48106493198	915.706218026704	750.049941135563	1123.22581545035	1092.11324093838	917.075127402734	1142.92294719253	941.200503429868	846.251360225517	1085.61257898106	1046.46483813755	647.410998836399
FBgn0029839	0.00350560250147337	0.024332748412288	0.043597298587375	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	794.430117879888	580.626885583244	584.68459978284	542.246945389822	838.586952863399	974.617096180945	804.469617195824	650.547482268035	618.350003808348	535.463436458922	874.401869559168	776.606098382465
FBgn0003302	0.0214284266081661	0.0645630593809227	0.140197420660141	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	324.500826838916	374.083275902487	362.228842963107	284.034114251812	325.962370382118	388.408289252923	291.131587808719	311.586479749665	403.854609533366	308.399827327607	297.839992392996	386.149797532131
FBgn0029003	0.00469806169244116	0.0278536117122418	0.0490544783602209	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	414.579651680488	395.358154152865	330.730682705445	415.292303413633	336.177715322869	254.143695437098	401.206075072086	409.812708507958	290.741803958668	394.254724312582	407.517557159336	267.003205728537
FBgn0027546	0.00224726232944397	0.0196146218273236	0.0343645803253423	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	460.161707624416	438.794363914055	368.134748011418	426.051171377717	378.896430529642	340.456648604414	443.384149630947	416.253772688829	336.824798822434	449.608539473948	408.523773349853	314.374742228761
FBgn0029857	0.000188419063077418	0.00651534616684451	0.00994755996568951	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	453.649985346712	434.362097611892	253.953917077395	481.997284790953	404.899126742461	323.673574377436	459.84388604416	463.756621022758	332.635435653	475.590942508874	440.722691446393	274.180711258874
FBgn0031282	0.000414608504996176	0.00856742074544417	0.0159412448238994	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	189.9252330997	192.360357513838	173.239881417138	195.811396946325	214.522243755753	232.565457145269	221.17770805256	240.734773760077	234.604337488262	251.916342469071	216.336480961129	209.583161485841
FBgn0010583	0.00404871650783452	0.0260480652078808	0.0490544783602209	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	2780.50541257961	2648.72234217211	2397.79744961448	2287.33532916421	2419.17941551401	2655.32210091119	2698.36803824124	2513.62529658516	2206.95651765744	2418.62282164252	2448.12399152757	2593.9504986638
FBgn0020545	0.00376652865704907	0.0251733634076945	0.0474982650367591	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1402.19086379893	1511.4028090373	718.551780877902	1652.56211928327	1439.43496892388	871.521068786651	1370.27305640005	1580.47612338138	1131.96592838087	1780.35944274106	1563.65996006323	1092.41634171729
FBgn0002936	2.50028340117182e-05	0.00313876060017342	0.00426846741647209	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	3083.30049849284	2341.12306080206	1576.87664789918	1467.50959030103	2212.08651353335	2591.78617705191	3345.4414259857	2435.52739339209	1596.98524018796	1500.20135784272	2437.05561343188	2807.84016346784
FBgn0002563	0.0400825453680192	0.0917120335671945	0.197934659502213	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	275.662909756136	517.688704092541	624.057300104917	2855.40355766783	1896.33948809198	1960.02331150781	364.171668142355	576.475244188012	1550.0643726903	2499.95903983881	836.165654319527	905.801197928531
FBgn0020304	0.00813098423121463	0.037560260599133	0.0906149805231898	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	3996.02690441769	4641.46927162422	5917.71685840814	4398.22522371744	5395.55946415985	5868.08202436129	3987.37114610104	4858.97779144504	5793.88926332619	4657.62816143489	5258.48581164121	5152.01346967591
FBgn0031281	0.00454299470107802	0.0274486875736379	0.0490544783602209	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	295.198076589248	337.738692224757	250.016647045188	298.02064260512	328.748373547778	294.90258998833	273.643117869679	337.350736473152	288.228186057008	310.659166721949	319.976748584368	278.487214577076
FBgn0003278	0.00506444840102943	0.0288677469609802	0.0590810094633481	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	284.345206126408	294.302482463568	431.131068526741	248.529849970335	332.463044435323	396.799826366412	273.643117869679	335.740470427934	341.014161991867	253.046012166242	355.194315252459	430.650331820221
FBgn0004583	0.0142147652609827	0.0515145763155165	0.10652279451872	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	762.956793537652	840.357690889947	1856.42282018592	842.419361587759	990.888459252765	1322.26649088264	714.969800448974	934.759439248996	1405.11240702791	736.544642555311	823.084843842808	1088.10983839909
FBgn0031263	0.00463584187982722	0.027692975057519	0.0490544783602209	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1855.84084914564	1887.25899146065	895.728932327247	1841.91819545114	1760.75400069657	1160.42970369392	2332.13890304723	2102.20232203198	1380.8141006452	2167.83614887062	1797.10211626315	1280.46698661212
FBgn0031264	0.00771229128247356	0.036406680948917	0.0876544162516582	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	189.9252330997	259.730805306703	488.221483993752	162.458906257665	235.88160135914	350.046976734116	166.65483118379	208.529452855719	431.504406451625	199.951536399218	212.311616199062	274.180711258874
FBgn0031253	0.0256672308676399	0.0711905067171714	0.164831486047783	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	183.413510821996	187.041637951243	137.804451127269	200.114944131958	163.445519052002	124.674265686123	153.281295348053	171.493333815707	138.248984591297	169.450454575608	176.087833340454	99.0495763186508
FBgn0031213	0.0182336756138545	0.0591671360307141	0.126820134140994	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	3401.28960305406	3160.20587344163	3090.75697528303	3711.8094476089	3366.42049183812	3066.50741947215	3458.60211382655	3270.45033783757	2727.27542330105	3486.16068546885	3368.81180585051	3119.34390348447
FBgn0003444	0.0382567823045572	0.0894218267671052	0.197934659502213	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	567.605125206532	558.465554072433	517.75100923531	563.764681317989	547.913955912963	497.498271728281	590.493043824045	523.33646469582	447.423986495471	539.982115247605	511.157824782575	483.763872744715
FBgn0024352	0.000730436193851207	0.0113479597660719	0.0205836653357562	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1066.83716649717	1577.0003503093	2317.08341395422	1265.24287257625	1698.53326333018	2173.40811239367	1239.62389862016	1921.85252496757	2420.61403929853	1532.96177906067	1719.62346959335	2094.39611375234
FBgn0020622	0.0122371718457115	0.0475469069612163	0.106439504215873	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1118.9309447188	1023.85351579946	1509.94305735165	1150.12298536055	1192.40935490211	1443.34438352012	1080.17020211716	970.990425266399	1242.5651160539	1078.83456079804	1029.35916289877	1633.6002587047
FBgn0031245	0.00336740103755409	0.0238993344462978	0.043597298587375	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	4015.5620712508	3930.53375675741	3206.90644123316	4723.14303623277	4094.49598579704	3332.63902507137	4335.08307783018	4109.3989473961	3658.15191954912	4471.23266140172	3790.41638967709	3438.02514903143
FBgn0036975	0.00194991313525434	0.0184096502767475	0.0343645803253423	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	3253.69056475943	2127.48782503784	1838.70510504099	2951.15748254818	3216.90498861441	3687.48116587034	3237.42440577399	2726.18041455392	2259.7424935923	3021.86643993168	3052.85992202821	3749.52888904806
FBgn0036980	0.000182011124909911	0.00643715243521846	0.00994755996568951	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	2848.8784964955	2787.00905079957	2250.14982340669	2982.35819964402	2736.78377639915	2445.53367307396	2977.15482374004	2688.3391624913	2408.04594979023	2815.13688534944	2685.59101248955	2414.51286040537
FBgn0036985	0.000880939302379169	0.0123627512220981	0.0237871613184523	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	28.217463203384	37.2310369381622	55.1217804509075	30.1248302994346	25.0740284909322	63.5359238592744	17.4884699390397	25.7642567234865	62.8404475414988	25.9824030349266	22.1367561913714	48.8070376062917
FBgn0037001	0.0105760384949004	0.0437683557666276	0.100365211936488	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	5645.66321476937	5097.99270074693	2661.59454177239	5976.55115404853	5581.29300853713	4331.23194157658	6439.8718716699	5457.19162724349	4343.5317340684	6453.80297993634	5674.05309832468	4473.02144650603
FBgn0037009	8.86475741374703e-05	0.00496404284318289	0.00731895382928924	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	396.12977189366	353.694850912541	232.298931900253	424.975284581309	350.107731151164	200.198099707525	427.953146743559	348.622598789677	241.307318559355	458.645897051313	317.964316203334	277.051713471009
FBgn0037011	0.000985844231288208	0.0130776204678701	0.0254550562215448	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	672.87796869608	589.491418187568	429.162433510637	705.781738443895	638.923392657828	546.648703393003	698.51006403576	672.286073878477	516.129542474177	689.098515274141	610.773227643746	508.167391547861
FBgn0037007	0.0198682125835032	0.0619789866896845	0.133515738690273	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	8686.63751845714	8030.38008625741	12160.2584944734	10027.2649425261	9491.91278540066	12194.1022169158	8729.83270015827	8597.21041541842	10134.069506859	8914.22358037417	9024.75301274589	14172.7024202035
FBgn0037000	0.0114320593274688	0.045763663034171	0.106439504215873	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	256.127742923024	235.796567275027	183.083056497657	210.873812096042	243.310943134231	305.691709134245	239.694911517426	243.150172827904	190.19708789227	214.637242462437	309.914586679199	363.181779835053
FBgn0036994	0.0114897532863718	0.0458950336673532	0.106439504215873	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	195.35166833112	211.862329243352	175.208516433242	166.762453443298	209.878905146321	163.035578204931	208.83290574265	227.852645398334	175.11538048231	199.951536399218	211.305400008545	150.727616137077
FBgn0036992	0.00448959049648075	0.027305629484915	0.0490544783602209	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	5434.03224074399	5421.54814080476	3895.9286968695	3733.32718353707	2636.48766243543	3993.17287500459	6544.80269130413	6772.77898618653	4942.61066729735	4006.93841586455	3025.69208488426	4546.23200291547
FBgn0036984	5.39595092804602e-05	0.00411325187038025	0.00731895382928924	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1103.73692607083	1100.08849619665	643.743650265956	1079.1144567976	947.241076324105	546.648703393003	1061.65299865229	960.523695972483	682.86619661762	1125.15101838204	962.948894324654	661.766009897073
FBgn0001247	0.00829107148920226	0.0379897341123766	0.0906149805231898	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	2752.28794937622	2564.50928243103	2322.98931900253	2700.47585898503	2750.71379222745	2443.13609104153	2645.90262842412	2470.95324638688	2247.174404084	2592.59195500681	2710.74641725247	2240.81722657122
FBgn0037016	0.00387128216282756	0.025499924559038	0.0490544783602209	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	540.472949049432	530.099049738595	728.394955958421	501.363247126304	467.119864108848	641.353193673808	518.481697016235	557.152051645397	727.273446213613	613.410645563702	516.188905735159	753.638080685387
FBgn0037024	0.000943061008491603	0.012795364591383	0.0254550562215448	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	969.161332331612	914.819764766271	606.339584959983	1023.16834338437	937.025731383355	784.009324603122	979.354316586221	955.692897836829	761.626224202965	1101.42795474145	935.781057180698	651.717502154601
FBgn0037031	0.000684948677815367	0.0110196018722353	0.0205836653357562	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	401.55620712508	411.314312840649	289.389347367264	457.25188847356	382.611101417187	318.878410312585	475.274888931548	422.694836869701	304.985638734741	413.459109164484	397.455395254167	311.503740016626
FBgn0037044	0.0424348094452922	0.0945239397038762	0.197934659502213	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	557.837541789976	580.626885583244	395.695638236872	548.702266168272	610.13469327935	472.323660387814	668.67679178681	571.644446052358	496.020599260897	619.058994049556	545.369175260149	492.376879381119
FBgn0026179	0.0288658768648346	0.0759731422449767	0.164831486047783	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	4979.29696835099	4951.72791277557	6134.26671017957	4573.59477153201	5354.69808439685	5679.87183481589	4292.90500327132	4710.02818226238	5243.40694286266	4541.2721826263	4646.70636780695	5619.98683025388
FBgn0037057	0.00561138152538488	0.0303821176191422	0.0590810094633481	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1887.31417348788	1586.75133617406	1080.78062384101	2173.29132874492	1945.55887735196	1524.86217262259	2058.49578517755	1850.19568595538	1483.87243461326	2140.72407613852	1704.53022673559	1303.4350043092
FBgn0053056	0.00172238921545249	0.0173837535235413	0.0320911181195023	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1102.65163902454	1113.38529510314	879.979852198416	1129.6811362288	1050.32319345349	799.593607813887	1151.15281539914	1119.94003444906	914.119043570336	1221.17294264155	996.154028611711	756.509082897521
FBgn0003415	0.0131405017425885	0.0494278954887447	0.10652279451872	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	2581.89788310964	2800.30584970606	4498.33101179727	2502.51268844588	2447.0394471706	3394.97615791444	2431.92605505234	2445.994122686	3151.23897604769	2379.08438224154	2543.71452962667	3944.75703947322
FBgn0005694	0.000344096924490429	0.00793478084988611	0.011299207176668	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1630.10114351857	1876.62155233546	2929.32890396251	1778.44087446305	2027.28163687796	2628.94869855451	1675.80691357033	1991.89909793455	2480.94086893837	1708.06058212213	2089.91102770356	2420.25486482964
FBgn0028663	3.07194369473739e-05	0.00330135704737192	0.00430786640166955	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	2015.37804494939	1888.14544472108	1287.48730053191	2179.74664952337	1925.12818747046	1470.91657689301	2274.52982560098	1960.4989100528	1410.13964283123	2078.59224279413	1838.35698007434	1413.96858947639
FBgn0052441	9.72129844361938e-06	0.00244589977967254	0.00354399115705058	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1771.18845953549	1466.19369275524	883.917122230624	1795.65506320558	1359.56954484166	875.117441835289	1936.07649560427	1524.92194482136	1050.69228289386	1784.87812152974	1334.24266862538	927.333714519542
FBgn0037063	0.00100195090281664	0.0131806478675745	0.0254550562215448	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	2304.06439926093	2028.20505986941	1830.83056497657	2506.81623563152	2131.29242172924	1945.63781931325	2487.47766544693	2286.57778420943	1991.62325074857	2480.75465498691	2006.39508389066	1897.73246222111
FBgn0037106	0.0129066614945405	0.0489525217672308	0.10652279451872	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	370.082882782844	380.288448725514	574.841424702321	353.966756018356	441.117167896029	496.299480712068	384.746338658872	413.033240598394	481.776764484824	413.459109164484	421.604583826573	459.360353941569
