probe	filter_type	ar_method	period_number	period	amplitude	phase	mean	R_square	R2_adjust	coef_var	pvalue	fdr_BH
FBgn0038871	1	burg	1	23.2093023256	30.7255182361	15.7247267048	232.078393089	0.521456701403	0.415113746159	0.127197270684	0.0362781869796	0.187620126831
FBgn0038889	0	mle	1	25.2658227848	45.2976008628	21.0307700174	543.398351258	0.53068872887	0.426397335285	0.078601455584	0.0332333736324	0.179228182799
FBgn0004863	0	yule-walker	1	21.5783783784	9.68135112761	9.33320117986	42.3657479819	0.560163090346	0.462421554868	0.219226621531	0.024820613961	0.15229458073
FBgn0038897	0	burg	1	23.6213017751	82.8320745473	0.697110602306	372.393946243	0.70644045353	0.641204998759	0.188065578614	0.0040237680356	0.0570728655708
FBgn0038912	0	mle	1	25.9220779221	361.23372128	21.4766442559	2766.27432468	0.732108246662	0.67257674592	0.10554115853	0.00266573547233	0.0456285842748
FBgn0038917	0	burg	1	23.4823529412	16.721564695	18.5726027212	78.2910777841	0.630010747853	0.547790914042	0.221166847025	0.0113985861971	0.098712168712
FBgn0038916	1	burg	1	24.6419753086	28.9906765573	17.9218983859	150.80874747	0.542218595742	0.440489394796	0.191252874257	0.0297140371243	0.167775253748
FBgn0038922	0	burg	1	25.2658227848	431.914256829	19.3699247274	4265.78542095	0.635632756665	0.554662258146	0.0894403512644	0.0106396409215	0.0949734210124
FBgn0038938	0	burg	1	24.3414634146	148.747881903	7.28677173378	1333.7727281	0.563569572541	0.466585033106	0.111514955148	0.0239672163822	0.149744291264
FBgn0038946	1	mle	1	21.6956521739	627.706894416	18.8557799938	2656.57266062	0.486599690695	0.372510733071	0.237169870801	0.0497797334627	0.21901253427
FBgn0038957	1	burg	1	23.0751445087	64.6607368826	3.2450417108	348.886391731	0.568774114878	0.472946140406	0.209344910002	0.0227076243053	0.145480686018
FBgn0038959	0	mle	1	24.490797546	74.7233739009	8.60352664873	319.476921282	0.574679205205	0.480163473028	0.21590443679	0.0213414918751	0.140487696415
FBgn0038961	0	burg	1	22.3016759777	66.7422477025	16.0436707599	613.507709516	0.510696063585	0.401961855493	0.103765277821	0.0400962902759	0.196619286508
