pval	qval	lfdr	statistic	param.cutoff	param.N.cens	param.eta0	param.eta0.SE	WT2U_ZT00	WT2U_ZT04	WT2U_ZT08	WT2U_ZT12	WT2U_ZT16	WT2U_ZT20	WT2U_ZT24	WT2U_ZT28	WT2U_ZT32	WT2U_ZT36	WT2U_ZT40	WT2U_ZT44
FBgn0030510	0.00718110221123199	0.0189666273230243	0.0438024515603463	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	667.532576208974	535.759539650098	448.523770779663	547.944226443736	520.435565732564	474.949344974469	602.875964681335	455.180407157478	424.557027484068	577.598001635736	527.029402540704	444.477147222666
FBgn0030502	0.0111627024706592	0.0251334289633641	0.0709348291518216	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1556.03347487187	1594.60862983695	1890.3883220431	1545.22512937814	1617.71754523164	1668.55712602009	1458.46121530992	1416.00468124599	1884.36394957214	1445.05676512176	1639.07009591477	1971.86225313328
FBgn0052603	0.0481978693412886	0.0631529090522825	0.161157350270381	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	60.1589150136337	100.454913684393	139.371793180121	71.7145817840473	119.190662781409	145.091924001747	71.3932063438423	141.297687365958	109.79923124588	79.6320774313975	98.6557502292943	96.9768321213089
FBgn0030573	0.0152124390735343	0.0305131018531865	0.100040407555858	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	52.0605995310292	61.5399471219708	32.9424238425741	48.1832346361568	52.7714384833718	71.4124313446098	50.9951473884588	41.3800370143162	33.4626228558871	62.6439009126994	64.0396975172612	78.5050545743929
FBgn0015774	0.0193882502250738	0.0358845252467346	0.100040407555858	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1599.9957589203	1573.79364772216	1927.5541335578	1545.22512937814	1594.97123554053	1715.0318829269	1645.44342240094	1664.28490333189	2175.07048563266	1516.19475429381	1476.37464816821	1934.91869803945
FBgn0030572	0.0275776329085736	0.0449484050303283	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	359.796587870002	372.859679621352	315.909397874941	451.577757171423	347.563612080139	313.987991785031	400.028600625021	325.993950137174	310.574968381202	379.048688573452	330.583303399916	286.312551977198
FBgn0027601	1.19047492876345e-05	0.000585610206633227	0.00104558269572436	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	7433.09671081917	6437.25946880262	5317.24507920523	5277.74500316973	6719.25988275347	7298.80389568163	7129.12160490654	6135.34743926897	5090.50150195183	5151.66452929521	6808.11216713911	7210.92015987733
FBgn0030589	0.00100385691763563	0.00589959441568	0.014788804678654	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1269.12172634531	1262.47391522278	1256.03549368994	1122.78142105649	959.894268964781	822.943256447409	1163.82258595438	1273.69772468456	1300.85946352261	1157.31952533631	876.651534932238	833.538961804584
FBgn0030588	0.000216670410533745	0.00239256232595271	0.00513470523767884	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	532.175017428298	605.444479773506	589.584919028634	434.769652065787	291.152764046189	335.52507425404	508.818248387067	575.283441418542	582.458779085285	531.942277241735	317.602283632904	302.475357330749
FBgn0030625	0.0129401730989852	0.0275910425993005	0.0725776964160374	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	322.775717092381	322.179723167965	324.356173219191	363.055070281739	405.794164889377	370.664524598213	360.365708211775	307.827104618693	303.255019631477	390.728059930057	379.045777196762	355.581717778133
FBgn0030634	0.0134510651519906	0.0282562663674179	0.0725776964160374	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	745.045024399618	723.999377905538	674.897350005556	654.395558779431	706.045452812009	735.661395915108	739.996249881413	680.247437747539	656.703973546785	590.33913402476	653.377994939625	710.008949459583
FBgn0030630	0.000422927304494156	0.00352427956165418	0.00840552304855476	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	644.394531972961	680.559415231206	746.694940431679	565.872871889748	670.56120969388	718.658436071153	600.609513686292	638.867400733223	769.640325685404	524.509950014805	681.070837109251	708.854463362901
FBgn0030617	0.0275630942002787	0.0449341916686207	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	210.556202547718	200.004828146405	251.713905258643	201.697261267633	201.0773776694	208.569640752511	194.914785573665	195.798223921398	255.152499276139	181.561136543586	211.157921543402	214.734413982898
FBgn0014455	0.0282424310262815	0.0455919785481809	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2318.4320324485	2791.92260104823	2892.17587787112	2363.21957785243	2626.74384312922	2995.92152450482	2524.82640847747	2520.1451810914	2641.45579168659	2031.14885501685	2656.78204564854	3036.29843427431
FBgn0030658	0.0196305645774548	0.03617085478303	0.100040407555858	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	484.742026744472	498.65457153244	539.74894449756	413.479385598648	525.89468005843	604.171839788524	477.08793445647	493.532636585381	554.22469105063	459.742527037268	537.414218354314	529.909118377152
FBgn0030660	0.0368954432396855	0.0536354240067308	0.134437415548285	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	127.259243298071	96.8349167948658	86.1571085113476	141.188082887343	110.092138904965	87.2818605323009	113.322549752131	105.973265524468	105.616403388894	144.399500408934	122.886987127717	95.8223460246267
FBgn0003463	0.0333725871210797	0.0504712712151237	0.131173190276929	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1886.90750744686	1954.79832034495	2387.05871228498	1954.22235361529	1969.83041925	2188.8476972451	1898.15270834819	2170.93803945839	2819.22597560849	2065.12520805424	1893.49808334821	2520.24314905735
FBgn0004391	0.0225819927849463	0.03968381755409	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	363.267294505404	452.499611190961	372.502792681415	417.961546960151	422.171507866975	395.602199036013	434.02536555066	463.254560721247	370.180265343251	428.951457097128	443.085474714023	375.207981421731
FBgn0040285	0.0168226272707903	0.0326875289686398	0.100040407555858	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2209.68322453924	2348.47298208109	2751.11472962215	2300.46931879139	2287.36890253788	2573.11458971848	2236.98713210706	2361.68991740243	2594.3989782955	2438.8650914656	2539.95286774543	2810.01915932459
FBgn0026666	0.00401034328972171	0.0134075680048106	0.0320277614255583	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	783.222797389039	680.559415231206	546.50636477296	837.043634260677	710.594714750231	595.103594538415	888.448790056704	647.950823492463	529.127723908715	764.467943341416	703.571271372072	662.675019495611
FBgn0027329	0.00399404496966186	0.0133758352040958	0.0320277614255583	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1243.6698776857	1618.13860961888	1612.48941321728	1618.06025150257	1526.73230646721	1467.92219986142	1338.33931257266	1599.69167482173	1697.18240297203	1850.64947950568	1476.37464816821	1444.26210694949
FBgn0053172	0.00612651649693638	0.017280095378282	0.0438024515603463	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	86.7676658850487	127.604890355851	125.856952629322	149.031865269973	100.993615028522	103.151289719992	92.9244907967471	133.223533802189	113.982059102866	128.473084922655	102.117355500498	116.603095764907
FBgn0003345	0.0025371472408311	0.0101956111123584	0.0283739532043445	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2710.62188224892	2536.71282033653	3740.2321224338	2498.8049590379	2589.4398952358	2973.25091137955	2712.94184106601	2527.2100654597	3369.26783880213	2788.18447113133	2512.2600255758	3300.67575041455
FBgn0001105	0.00178848889900257	0.00822597258991651	0.0175648301498911	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	7541.84551872843	5801.95001469051	7062.34886532723	7685.78619463719	6428.10711870728	6584.67958223553	7915.58010018633	6028.36490454904	7430.79368793543	8117.16309284045	6504.35630459102	7387.55653266971
FBgn0001092	0.0124429181061754	0.0269241147490185	0.0725776964160374	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	14920.567825593	15382.2717828255	14596.0277948636	13513.7165049314	12508.6506253344	11801.1876623608	14955.1768907887	14961.406553664	15881.1516660112	15258.5677968882	12606.3009964046	11528.6981614689
FBgn0030706	0.00686271300019094	0.0184804930730955	0.0438024515603463	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	5459.42153748726	4296.93630786937	3650.69630378475	4605.42079894429	4486.48212347425	3669.23873432543	4853.60480588376	4162.22616212292	4207.92482412781	4926.57119042246	4092.48283188011	3958.73282552343
FBgn0002914	0.00615603158557229	0.017330406695967	0.0438024515603463	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1853.35734330464	2200.95810883284	2288.23144075726	1744.68130996503	2025.33141489631	2123.10291918181	1815.42724702913	2203.23465371347	2260.81845670087	1866.57589499196	1970.51880063248	2141.57170934557
FBgn0026076	0.000468235598912037	0.00373410878812757	0.00840552304855476	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2384.37545852114	2353.90297741538	3372.79739495893	2429.3314579346	2380.1738460776	3075.26867044328	2497.62899653696	2453.53341419031	2875.6941516778	2466.47087830848	2336.58355806223	3096.33171130179
FBgn0014391	0.0395003611842836	0.0559267743203134	0.150333611639008	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2983.65080423387	2576.53278612133	2648.90874795673	2883.15029578678	2752.30347262413	3024.25979091141	2921.45533260993	2743.19367329052	2208.53310848855	2709.61415473235	2978.71133587045	3492.3204424638
FBgn0000319	0.00107243300263759	0.00613541209514259	0.014788804678654	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	10567.1448025871	9710.64165615803	8763.52941965913	10119.5998139333	9514.32641759688	8389.26038700726	10132.169173338	9228.75752338798	8060.30928041181	11013.6471892785	9695.09096332267	8824.89172303911
FBgn0030695	0.00587605811047228	0.0168453419525267	0.0438024515603463	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	377.150121047012	476.934590195273	554.108462582785	424.684789002405	468.573979636836	535.026469756442	415.893757590319	406.735485774864	593.961555691996	462.927810134524	480.297731379459	547.226409827386
FBgn0030693	0.000220247346378308	0.00241349484082714	0.00513470523767884	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2301.07849927149	2037.15324958171	1691.88910145323	2303.83093981252	2115.40680127309	1874.85970546007	2361.6419368344	2115.42823370748	1579.01751601217	2216.95703569011	2006.00025466232	1697.09456212291
FBgn0030691	0.0172562782880218	0.0332500862089554	0.100040407555858	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	35.8639685658201	66.9699424562623	48.9912969966486	56.0270170187869	43.6729146069284	19.270021156482	46.4622453983736	72.6673820739211	78.4280223184854	65.8291840099553	26.8274408518256	33.4800968037852
FBgn0030685	0.00625065486915551	0.0174904221241814	0.0438024515603463	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2764.99628620355	2861.60754117164	3222.44479383129	2744.20329358018	2955.20055506882	3062.79983322438	2828.53084181318	2972.29778066247	3058.69287042093	2903.91642366496	2830.72771052651	3174.83676587618
FBgn0030680	0.0153252881113213	0.0306700599721915	0.100040407555858	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	615.471976677945	611.77947433018	679.120737677681	571.475573591627	639.626228513972	666.516025883025	562.079846770568	583.357594982311	757.091842114446	570.165674408806	554.72224471033	679.992310945845
FBgn0030678	0.0257599678863315	0.0431236439653297	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	157.338700804888	181.904843698767	147.818568524371	159.116728333355	158.314315450116	133.75661743911	179.049628608366	171.575763230091	115.027766067112	156.078871765539	178.27267146697	136.229359408505
FBgn0004066	0.000413148274741289	0.00347649396292408	0.00840552304855476	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1435.71564484461	1389.17380635625	1098.08079475247	1578.84133958942	1301.99876671905	1108.59298182585	1341.73898906523	1364.53195227696	1152.36907459961	1596.88859275762	1289.44796352323	1115.23356939505
FBgn0000536	0.0330849732611757	0.0502027704743509	0.131173190276929	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	6671.85505545434	5738.60006912377	5372.14911894285	7077.33278981317	5891.29420999711	4955.79602918467	6557.9759541558	4856.60336860706	6058.82615084406	6819.69111122488	6242.13970529737	5561.15952771839
FBgn0030733	0.000231131265471179	0.00247526736201705	0.00513470523767884	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	3755.30457950491	2852.55754894782	2001.88575658719	3705.62690562257	2829.6409255739	2443.89209490443	3795.17219119886	2713.92486662186	2035.99145938788	3482.57618633312	2912.94083571758	2651.85456407913
FBgn0030735	0.0344086419789467	0.0514238895191242	0.131173190276929	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2660.87508714149	2322.22800463201	2396.35016516366	2458.46550678437	2373.80487936409	2392.88321537256	2773.00279243464	2487.84856683633	2431.26869187305	2682.00836788947	2426.58529511352	2208.53190295314
FBgn0003416	0.0182080336585085	0.0344524057983471	0.100040407555858	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	458.133275873057	347.519701394658	334.492303632291	414.599925939023	334.825678653118	261.845581596903	446.490846023395	330.031026919058	403.642888199138	426.827935032291	325.390895493111	344.03685681131
FBgn0030743	0.000662038395777695	0.00458365542787447	0.0113381088147656	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	940.561498193928	781.919328137981	657.159121782632	888.588489917961	748.808515031293	693.720761633353	945.11006493277	736.766512693922	600.235797477475	886.570462069559	783.188192609749	736.562129683275
FBgn0030740	0.000541047726618071	0.00405917956620796	0.00929631682216252	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	3851.32746308436	3420.89706060367	3058.57735215284	3667.52853404979	3485.64449706547	3241.89767691403	3823.50282863689	3345.72738298678	3012.68176399409	3801.10449605871	3298.04442213895	3298.36677822119
FBgn0042650	6.1231978037415e-06	0.000415575713424613	0.00094488462199293	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1177.72645161306	1314.96387012093	1502.68133374203	1065.63386369733	1394.80371025878	1472.45632248648	1099.22873259567	1257.54941755702	1481.76676833725	1019.29059112189	1353.48766104049	1481.20566204333
FBgn0004598	0.00687932117385251	0.0185063213399554	0.0438024515603463	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	5348.3589251544	4900.57078919811	4840.00227225512	4445.18353027056	4893.18614075127	5092.95323859257	4998.65766956648	4977.71567206359	4615.75054018393	4226.87067005858	4905.96007061289	5041.64078421138
FBgn0030747	0.00909937296374157	0.0219636092222074	0.0619153800478861	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	163.123211863891	196.384831256877	186.67373510792	153.514026631476	150.125643961316	119.020718907683	150.718991170334	167.538686448207	187.181546600119	167.758243122144	160.964645110954	131.611415021776
FBgn0010416	0.0252972402175635	0.042643206317383	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	708.024153621997	705.8993934579	752.607683172654	629.743671291165	732.431172053695	808.207357915981	668.603043537571	644.923015906049	826.108501754713	625.377248094575	756.360751757923	722.708296523088
FBgn0030786	0.00911359427858755	0.0219857467323018	0.0619153800478861	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	525.233604157495	562.004517099174	612.391212458108	527.774500316973	543.181875423672	655.180719320389	470.288581471342	556.10732670459	580.367365156792	482.039508718059	606.64632377838	659.211561205564
FBgn0030795	0.0475964085253064	0.0626712968564387	0.161157350270381	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	87.9245680968493	115.839900464886	131.769695370296	105.330791995319	133.748300983718	113.353065626365	100.857069279396	125.14938023842	139.079026244781	88.1261656907466	110.771368678506	113.13963747486
FBgn0030796	0.0136403489602127	0.0284977620241082	0.0725776964160374	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1635.85972748612	1537.59367882689	1827.88218449565	1480.23378963635	1648.65252641155	1987.07924043018	1474.32637227522	1399.85637411845	1801.75309939667	1428.06858860306	1726.47562901265	1937.22767023281
FBgn0030801	0.0361237229134189	0.052955469015857	0.134437415548285	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	225.595931301127	256.114779934084	263.539390740593	293.581569178444	293.882321209122	283.382664065912	234.57767798691	243.233876108541	225.872704277238	260.131452942565	292.50564541668	297.85741294402
FBgn0027556	0.0244920041219139	0.0417910416268678	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	3540.12076810999	2905.95250306835	3003.67331241522	2196.25906713645	2422.93690829688	3592.1586496995	3329.4165117176	3044.96516273639	2701.06108864864	2133.07791412903	2563.31870332605	3965.65974210353
FBgn0030802	0.0040304531643316	0.0134465734028389	0.0320277614255583	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	728.848393434409	683.274412898352	506.806520654986	748.520947370993	735.160729216628	597.370655850943	769.460112816967	660.062053838116	586.641606942271	672.094733520995	669.82061997784	517.209771313648
FBgn0030791	0.010628176604563	0.0243429287007814	0.0709348291518216	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2350.82529437892	2430.82791131785	2864.3015192351	2532.42116924917	2610.36650015162	2831.55957934659	2454.56642763115	2560.51594891025	2806.67749203753	2304.02144034843	2590.14614417788	3214.08929316338
FBgn0001250	0.00701133022414553	0.0187097570091214	0.0438024515603463	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	3296.01440142005	2855.27254661497	2872.74829457935	2548.10873401443	2700.44188652841	2841.76135525297	3072.17432378026	2833.01863168745	2940.52798346108	2511.06484167007	2791.78465122547	3033.98946208095
FBgn0030808	0.000149801598043634	0.00193538252246726	0.00446355559342095	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1033.11367513798	1152.96900931457	1244.21000820799	1250.52301985932	1100.92138904965	1039.44761179377	962.108447395589	1160.65957479179	1278.89961727344	1351.62179426892	1130.21412104788	1073.67206991449
FBgn0030816	0.0018404271154433	0.00835127838789809	0.0175648301498911	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1086.33117688081	1147.53901398028	1161.43160983434	1479.11324929598	1364.77858146651	1206.07661826452	1045.96713421217	1156.62249800991	1340.59632816398	1442.93324305692	1273.00533848502	1289.56096999407
FBgn0000163	0.0356480173689237	0.0525343226924497	0.131173190276929	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2316.1182280249	2326.75300074392	2577.95583506503	2075.24071037587	2077.19300099203	2044.88930389962	2119.13168036484	2245.62395992326	2431.26869187305	2331.62722719132	2074.36695876858	2082.69291841478
FBgn0030828	0.00141485726590673	0.00723182942995698	0.0170205845596442	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2312.6475213895	2275.16804506815	1876.02880395787	2267.9736489205	2028.06097205924	1823.85082592821	2285.71582850048	2032.66815967885	1582.15463690491	2345.43012061276	2096.0019917136	1834.47840762809
FBgn0030812	3.33480352077472e-05	0.000851682518432087	0.00207576058219842	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2187.70208251503	2307.7480170739	2890.48652280227	2090.92827514113	2437.49454649919	2808.88896622132	2031.8733170557	2353.61576383867	3018.95600577957	2149.00432961531	2475.04776891037	2672.63531381941
FBgn0030838	0.00349448305541086	0.0123671841103381	0.0283963426523282	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1441.50015590361	1576.50864538931	1946.13703931515	1563.15377482416	1748.73628905243	2109.50055130665	1419.9315483942	1758.1469385107	1726.46219797093	1499.20657777511	1674.5515499446	2071.14805744795
FBgn0027602	0.00436577946734122	0.0140737087495164	0.0320277614255583	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	316.991206033378	357.47469284086	391.085698438764	265.56806066905	322.997597613741	384.266892473377	264.041540922464	311.864181400578	374.363093200237	280.304912558519	327.987099446513	352.118259488086
FBgn0030869	0.0299595060875192	0.0471986814662557	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2773.09460168616	2817.26257927493	3260.45528288041	2861.86002931964	2910.61778807425	3028.79391353647	2745.80538049413	2850.17620801046	3504.16403718993	2894.36057437319	2893.90200672597	3046.68880914446
FBgn0028343	0.0227514163093748	0.0398758129110299	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1379.02743646637	1502.29870915399	1507.74939894858	1737.95806792277	1463.0426393321	1282.02317223419	1440.32960734958	1545.19113826629	1699.27381690052	1766.77035794461	1369.93028607871	1133.70534694197
FBgn0030891	0.0143391903034715	0.0293670260138886	0.0725776964160374	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	540.273332910903	524.899548981515	477.242806950112	546.823686103361	573.207004215935	489.685243505896	547.347915302791	591.43174854608	486.25373837461	569.103913376387	539.145020989915	429.468827965797
FBgn0030895	0.0211664867076653	0.0380390355006932	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1935.49740034249	1764.74848364475	1185.08258079824	1724.51158383826	1639.5540025351	1619.81530780075	1903.81883583579	1941.83393208645	1390.79026244781	1790.12910065782	1743.78365536867	1394.61920479216
FBgn0052553	0.00483466600699467	0.0149169145048205	0.0372965969519882	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	226.752833512927	79.6399315696092	42.2338767212488	60.5091783802899	140.117267697229	156.427230564383	274.240570400156	104.963996328997	55.4224691050631	60.5203788478621	100.386552864896	153.546650858739
FBgn0030886	0.0453508130896663	0.0608569435893243	0.150333611639008	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	46.276088472026	66.0649432338804	73.486945494973	38.0983715727751	40.033505056351	55.5430021569188	61.1941768661505	66.6117669010943	66.9252457117743	31.852830972559	22.5004342628215	43.8704716739255
FBgn0030877	0.0245436317344152	0.0418463032845232	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	236.008051207332	258.82977760123	190.05244524562	300.304811220698	252.029111377483	190.433150252293	219.845746519133	242.22460691307	202.867151063816	279.243151526101	246.639375573236	207.807497402805
FBgn0083228	0.000277697490102318	0.00274674730477856	0.0064868699700037	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2016.48055516853	2409.10792998068	3013.80944282832	2349.77309376792	2138.1531109642	2848.56253919055	2099.86684690698	2575.65498684231	2904.9739466767	2263.67452111653	2066.57834690837	3060.54264230464
FBgn0052549	0.00196735370476545	0.00866924856665693	0.0210249737921825	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	5723.19524177781	6060.77979229174	7227.0609845401	5741.64870408529	6130.58538794758	6878.26402220782	5720.52231148756	6263.52462709381	6475.01752261416	5463.82227282629	6593.4926403245	6908.44480254658
FBgn0008635	0.029231777471555	0.0465272806907533	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	3202.3053222642	3199.1722511201	2927.65233431697	3417.648038146	2888.78133077079	2744.27771881429	2979.24983298351	3200.39261883894	2711.5181582911	3469.83505394409	3159.58021129082	2636.84624482226
FBgn0010383	0.000236720908454716	0.00250591436487605	0.00513470523767884	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	681.415402750582	550.239527208209	720.509936864505	898.673352981342	897.114454217321	919.293362229819	588.144033213558	632.811785560396	595.007262656243	905.682160653094	1001.26932469556	869.328030801733
FBgn0030944	0.0247780528737232	0.0420961391924888	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	885.030192027496	663.36443000595	558.331850254909	741.797705328739	633.257261800462	537.293531068969	811.389456225255	739.794320280335	352.403246951061	678.465299715507	587.607494786762	502.201452056778
FBgn0027335	0.0239139898865362	0.0411663687533175	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	3053.06493694191	2519.51783511127	2849.94200114987	2318.3979642374	3210.86907599688	3418.72845929116	3081.24012776043	2519.13591189593	2833.86587310794	2538.67062851295	3103.32912563377	3424.20576275955
FBgn0030941	0.000410071306178093	0.00346126413287022	0.00840552304855476	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1144.17628747084	1316.7738685657	1488.32181565681	1174.32627671377	1306.54802865728	1330.76499045352	1225.01676282053	1309.02214652605	1443.07561066013	1106.35499578022	1348.29525313369	1410.78201014571
FBgn0030932	0.0408525141536604	0.0571138986373406	0.150333611639008	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1065.5069370684	1068.80408163305	814.269143185677	1150.79492956588	968.992792841224	863.7503600729	900.914270529439	972.935504434166	866.891073360326	1076.62568687249	890.497956017051	764.269796003649
FBgn0030960	0.00690006515912336	0.0185385075203606	0.0438024515603463	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1613.87858546191	1779.22847120286	1712.16136227943	1600.13160605655	1610.43872613049	1572.20702023768	1680.5734128241	1692.54444080508	1775.61042529051	1574.59161107683	1541.27974700327	1543.54791126417
FBgn0052544	0.00438086778186086	0.014100933528204	0.0320277614255583	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	931.306280499522	838.934279148043	761.899136051329	961.423612042384	845.252868121594	765.133192977962	955.309094410461	938.620351788147	665.069629260757	883.385178972303	812.611837414977	705.391005072854
FBgn0030973	0.0154621474878045	0.0308594650232767	0.100040407555858	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1919.30076937728	2076.97321536651	2463.92436791766	2069.63800867399	2324.67285043129	2256.85953662092	2011.47525810032	2237.54980635949	2569.30201115358	1987.61665268768	2053.59732714136	2352.84266503842
FBgn0001090	0.012093345396029	0.0264475688834714	0.0709348291518216	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	6911.33381329708	9316.9669944219	15253.1869166462	9880.92472143326	12264.8101854457	13489.0148095374	6572.70788562358	8679.71508105168	14671.268708378	9478.34073640114	11322.0454407882	12836.7309090099
FBgn0030991	0.000117925190319176	0.00172342702395715	0.00329257380981636	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	913.952747322513	1087.80906530307	1548.29392060098	1039.86143586869	1162.79135140947	1474.72338379901	936.044260952599	1185.89130467857	1490.13242405122	1055.39046622412	1262.62052267141	1653.22409044898
FBgn0030996	0.029803518177379	0.0470559243868856	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	779.752090753637	890.519234823812	998.408845690322	779.896076901514	855.261244385681	1043.98173441882	795.524299259957	960.824274088512	836.565571397178	787.826686054626	835.112271677798	968.613835116407
FBgn0031011	4.54468277538435e-05	0.00101925595788666	0.00266651242483792	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2111.34653653618	1467.0037394811	1455.37939181423	1439.89433738282	2145.43193006536	2484.69919852992	2399.03837825261	1458.39398745578	1439.93848976739	1321.8924853612	2102.92520225601	2531.78801002417
FBgn0027603	0.013048216368015	0.0277333835741137	0.0725776964160374	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1663.62538056933	1593.70363061457	1950.36042698727	1631.50673558708	1787.85994172113	1980.27805649259	1656.77567737615	1710.71128632356	1887.50107046488	1803.93199407926	1779.2651093985	1997.26094726029
FBgn0030997	0.0240976812973578	0.041366084934561	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2397.10138285094	2366.57296652873	2747.73601948445	2036.02179846272	2497.54480408372	3177.28642950701	2470.43158459645	2574.64571764684	2703.15250257713	2034.3341381141	2397.16165030829	3030.5260037909
FBgn0030985	0.00100357774986616	0.00589860815003605	0.014788804678654	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1183.51096267206	964.72917105913	873.396570595426	1197.85762386166	887.106077953233	915.892770261028	1206.88515486019	899.258853164773	713.172149616094	1295.34845955073	975.307285161532	977.849723889865
